Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg mIFOR,avg mICRA,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
1037,0,BEAN1,mRNA,NW_005054445.1:1279645-1335431,+,-,0,0,-3.321928095,0,0,0.830940263,NA,no,0,0,0
8301,0,LOC115948183,snoRNA,NW_005054356.1:4349411-4349501,-,-,0,0,-3.321928095,0,0,0.894513708,NA,no,0,0,0
8028,0,LOC115947826,mRNA,NW_005054320.1:1034482-1040497,+,-,0,0,-3.321928095,0,0,0.699725555,NA,no,0,0,0
14464,0,TMC1,mRNA,NW_005054352.1:4306286-4370837,-,-,0,0,-3.321928095,0,0,0.788775685,NA,no,0,0,0
4009,-352,GJA4,mRNA,NW_005054478.1:599080-600528,-,-,3,0,0.584962501,-3.524,3.524,0.098980888,0.240998689,no,0,1,0
734,77,ARR3,mRNA,NW_005054349.1:5252595-5258678,-,-,2,3,1.321928095,0.772,0.772,0.51302307,0.684114824,no,0,0,0
4798,89,IL6,mRNA,NW_005054333.1:5231892-5235442,-,-,1,2,0.584962501,0.893,0.893,0.459416262,0.640547166,no,0,0,0
15099,193,TSPAN10,mRNA,NW_005054646.1:273834-274765,-,-,1,3,1,1.926,1.926,0.086036306,0.219585671,no,0,1,0
4251,-7,GRIA4,mRNA,NW_005054302.1:5842960-6059850,-,-,12,12,3.584962501,-0.073,0.073,0.923427722,0.957729201,no,2,0,0
8187,0,LOC115948025,lnc_RNA,NW_005054341.1:3420-12962,-,-,0,0,-3.321928095,0,0,0.503894637,NA,no,0,0,0
8400,0,LOC115948314,lnc_RNA,NW_005054373.1:2386996-2387648,+,-,0,0,-3.321928095,0,0,0.783145656,0.874349852,no,0,0,0
5513,-349,LOC102031507,mRNA,NW_005054388.1:704593-751369,+,-,3,0,0.584962501,-3.49,3.49,0.101411132,NA,no,0,1,0
3194,-349,EPB41L1,mRNA,NW_005054481.1:162820-189495,+,-,4,0,1,-3.489,3.489,0.014081989,0.06542893,no,0,1,0
13300,349,SLC25A30,mRNA,NW_005054322.1:3171842-3181837,+,-,0,6,1.584962501,3.486,3.486,0.018241021,0.077715295,no,0,1,0
77,5,ABLIM2,mRNA,NW_005054372.1:2636537-2743255,+,-,82,84,6.375039431,0.054,0.054,0.969492279,0.9831338,no,2,0,0
2125,1,CPB1,mRNA,NW_005054465.1:1096137-1114104,+,-,1,1,0,0.701,0.701,0.773637608,NA,no,0,0,0
7526,0,LOC102044702,mRNA,NW_005054448.1:1463416-1465212,-,-,0,0,-3.321928095,0,0,0.568355869,NA,no,0,0,0
6329,72,LOC102036963,mRNA,NW_005056195.1:805-3868,-,-,2,4,1.584962501,0.715,0.715,0.47880041,0.656368774,no,0,0,0
1477,0,CCNA1,mRNA,NW_005054412.1:28279-36187,-,-,0,0,-3.321928095,0,0,0.832533058,NA,no,0,0,0
12933,223,SDK1,mRNA,NW_005054319.1:789037-1176852,-,-,1,4,1.321928095,2.228,2.228,0.138820119,0.300139447,no,0,1,0
1974,131,CNGA2,mRNA,NW_005054314.1:8380106-8387188,+,-,1,2,0.584962501,1.309,1.309,0.402093341,0.590957603,no,0,1,0
5982,0,LOC102034653,mRNA,NW_005054763.1:78642-83242,-,-,1,0,-1,-1.037,1.037,0.615752741,NA,no,0,1,0
10258,0,MUC13,mRNA,NW_005054298.1:7947655-7970675,+,-,1,1,0,0.06,0.06,0.963092083,0.979667325,no,0,0,0
3207,0,EPHA3,mRNA,NW_005054338.1:562904-748633,+,-,0,0,-3.321928095,0,0,0.867715368,NA,no,0,0,0
6163,0,LOC102036002,mRNA,NW_005054860.1:15682-53772,-,-,2,0,0,-1.948,1.948,0.387622614,NA,no,0,1,0
3832,0,GABRA4,mRNA,NW_005054297.1:11993420-12020741,-,-,2,0,0,-3.451,3.451,0.019995043,0.08306591,no,0,1,0
7609,0,LOC102045132,lnc_RNA,NW_005054337.1:5326377-5331751,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
7839,0,LOC106632182,mRNA,NW_005056581.1:369-3253,-,-,0,0,-3.321928095,0,0,0.595017865,0.747805347,no,0,0,0
12424,0,RGS12,mRNA,NW_005054372.1:1310287-1389667,+,-,1,0,-1,-2.044,2.044,0.19025269,0.368058941,no,0,1,0
6013,0,LOC102034960,mRNA,NW_005054381.1:12268-30194,-,-,0,0,-3.321928095,0,0,0.782470241,NA,no,0,0,0
3476,102,FAM83A,mRNA,NW_005054321.1:5063593-5074388,+,-,1,2,0.584962501,1.022,1.022,0.457344144,0.638547946,no,0,1,0
5384,112,LDB3,mRNA,NW_005054300.1:18756696-18864147,-,-,2,3,1.321928095,1.115,1.115,0.298044916,0.49041979,no,0,1,0
8866,1,LOC115948890,mRNA,NW_005054596.1:490397-493545,+,-,1,1,0,0.619,0.619,0.727494555,0.842103704,no,0,0,0
6427,0,LOC102037655,mRNA,NW_005054314.1:192768-196908,+,-,2,0,0,-2.755,2.755,0.157255133,NA,no,0,1,0
12879,3,SCEL,mRNA,NW_005054327.1:3258707-3327650,-,-,0,2,0,3.431,3.431,0.034163951,0.117745318,no,0,1,0
6389,-228,LOC102037399,mRNA,NW_005054446.1:955237-965130,-,-,3,0,0.584962501,-2.279,2.279,0.086610773,0.220774722,no,0,1,0
9309,-343,LOC115949446,snoRNA,NW_005061490.1:884-963,-,-,3,0,0.584962501,-3.426,3.426,0.040696545,0.133315884,no,0,1,0
1629,0,CDKL5,mRNA,NW_005054403.1:743381-825597,-,-,1,1,0,0.021,0.021,0.990569991,NA,no,0,0,0
8240,-124,LOC115948114,snRNA,NW_005054347.1:2915864-2915978,-,-,2,1,0.584962501,-1.241,1.241,0.570237342,NA,no,0,1,0
13890,3,ST8SIA3,mRNA,NW_005054590.1:218645-225366,+,-,0,2,0,3.417,3.417,0.060159445,NA,no,0,1,0
13882,0,ST6GALNAC3,mRNA,NW_005054347.1:1299228-1512774,-,-,0,0,-3.321928095,0,0,0.979593358,NA,no,0,0,0
7415,0,LOC102044095,mRNA,NW_005054570.1:272846-279569,+,-,2,0,0,-2.522,2.522,0.182240251,NA,no,0,1,0
11052,-341,PAFAH2,mRNA,NW_005054436.1:710803-716363,+,-,3,0,0.584962501,-3.411,3.411,0.088262337,0.223797633,no,0,1,0
7673,0,LOC102045551,mRNA,NW_005054302.1:7060594-7071162,+,-,2,0,0,-3.41,3.41,0.456284613,NA,no,0,1,0
5773,3,LOC102033360,mRNA,NW_005054717.1:65894-79273,-,-,0,2,0,3.409,3.409,0.070741155,0.193114666,no,0,1,0
13496,0,SLCO5A1,mRNA,NW_005054346.1:1460435-1533553,+,-,0,0,-3.321928095,0,0,0.754041996,NA,no,0,0,0
4323,330,GTF2IRD1,mRNA,NW_005054381.1:172485-220537,+,-,0,3,0.584962501,3.303,3.303,0.021712804,0.0877133,no,0,1,0
4790,0,IL26,mRNA,NW_005054310.1:6226100-6232320,+,-,0,0,-3.321928095,0,0,0.724203648,NA,no,0,0,0
4665,339,HUNK,mRNA,NW_005054530.1:622458-658211,-,-,0,3,0.584962501,3.385,3.385,0.040432346,0.132631352,no,0,1,0
5809,2,LOC102033555,pseudogene,NW_005054370.1:1431178-1432323,-,-,0,2,0,2.248,2.248,0.305462246,0.497744262,no,0,1,0
184,-90,ADAMTS1,mRNA,NW_005054634.1:335352-366062,+,-,2,1,0.584962501,-0.904,0.904,0.549554489,0.711292712,no,0,0,0
6868,116,LOC102040345,mRNA,NW_005054536.1:30926-32810,+,-,1,2,0.584962501,1.155,1.155,0.55103752,NA,no,0,1,0
14952,78,TRNAI-AAU-2,tRNA,NW_005054320.1:1618115-1618188,-,-,1,2,0.584962501,0.784,0.784,0.545282986,0.708277724,no,0,0,0
13451,0,SLC66A3,mRNA,NW_005054318.1:5939480-5947701,-,-,1,0,-1,-1.591,1.591,0.354625678,0.546902491,no,0,1,0
14685,2,TNFRSF17,mRNA,NW_005054319.1:6165076-6166985,+,-,0,1,-1,1.853,1.853,0.203289589,0.384240367,no,0,1,0
9478,3,LRRC20,mRNA,NW_005054594.1:106939-116765,+,-,0,2,0,2.583,2.583,0.290344395,NA,no,0,1,0
7966,0,LOC115947743,lnc_RNA,NW_005054298.1:1698797-1715249,-,-,1,0,-1,-2.135,2.135,0.3527252,NA,no,0,1,0
12985,231,SEMA3G,mRNA,NW_005054339.1:2981062-2991483,-,-,1,2,0.584962501,2.314,2.314,0.094298562,0.233770088,no,0,1,0
273,0,AFAP1L1,mRNA,NW_005054308.1:10921546-10940049,+,-,1,0,-1,-2.158,2.158,0.363171665,NA,no,0,1,0
3123,0,ELOVL4,mRNA,NW_005054328.1:3207466-3244630,-,-,1,0,-1,-2.365,2.365,0.284032862,NA,no,0,1,0
13717,0,SPAG8,mRNA,NW_005054726.1:42995-46876,-,-,0,0,-3.321928095,0,0,0.958304303,NA,no,0,0,0
2998,0,EDNRB,mRNA,NW_005054327.1:3123819-3138197,+,-,1,0,-1,-1.563,1.563,0.349772497,0.542483994,no,0,1,0
5702,0,LOC102032880,lnc_RNA,NW_005054325.1:2940116-3197826,-,-,0,0,-3.321928095,0,0,0.716614305,NA,no,0,0,0
7638,0,LOC102045336,mRNA,NW_005057916.1:363-850,-,-,2,0,0,-2.673,2.673,0.115092962,0.267032635,no,0,1,0
1405,216,CCDC152,mRNA,NW_005054335.1:6122584-6135249,-,-,1,2,0.584962501,2.161,2.161,0.362694639,NA,no,0,1,0
13799,0,SPX,mRNA,NW_005054574.1:259699-264198,+,-,2,0,0,-3.337,3.337,0.035768539,0.121793149,no,0,1,0
8862,0,LOC115948884,lnc_RNA,NW_005054594.1:144113-145349,-,-,1,1,0,0.219,0.219,0.858891768,0.921194797,no,0,0,0
723,-176,ARNT2,mRNA,NW_005054313.1:1487507-1565338,+,-,6,2,2,-1.762,1.762,0.083079945,0.214322694,no,0,1,0
8214,0,LOC115948066,lnc_RNA,NW_005054345.1:4788550-4793587,-,-,0,0,-3.321928095,0,0,0.9538712,NA,no,0,0,0
504,0,ANKRD55,mRNA,NW_005054335.1:2693762-2740204,+,-,2,0,0,-3.326,3.326,0.104191416,NA,no,0,1,0
12051,-113,PTPRU,mRNA,NW_005054428.1:378745-420032,+,-,10,4,2.807354922,-1.127,1.127,0.250765272,0.44024096,no,1,1,0
2010,-110,CNTLN,mRNA,NW_005054323.1:4715502-4894320,-,-,7,3,2.321928095,-1.095,1.095,0.17090902,0.343576167,no,0,1,0
10353,0,MYRIP,mRNA,NW_005054361.1:2024373-2215013,-,-,1,0,-1,-2.086,2.086,0.432329143,0.617848314,no,0,1,0
1524,0,CD180,mRNA,NW_005054526.1:352006-355267,-,-,1,0,-1,-1.048,1.048,0.537196273,NA,no,0,1,0
6060,0,LOC102035259,lnc_RNA,NW_005054801.1:20769-22716,+,-,2,0,0,-2.636,2.636,0.12673116,NA,no,0,1,0
6003,-77,LOC102034877,mRNA,NW_005054302.1:11984557-12010190,-,-,5,3,2,-0.768,0.768,0.459359711,0.640542705,no,0,0,0
15536,-331,VSTM4,mRNA,NW_005054300.1:9753556-9802167,+,-,3,0,0.584962501,-3.31,3.31,0.027369916,0.102209396,no,0,1,0
248,2,ADM,mRNA,NW_005054416.1:697678-700181,+,-,2,2,1,0.024,0.024,0.986986595,0.992497786,no,0,0,0
8824,-52,LOC115948841,snoRNA,NW_005054552.1:570442-570504,-,-,3,2,1.321928095,-0.519,0.519,0.562854468,0.721352555,no,0,0,0
6223,2,LOC102036318,transcript,NW_005054403.1:1694340-1696790,-,-,0,2,0,2.17,2.17,0.364308399,0.556543376,no,0,1,0
10764,0,NRG1,mRNA,NW_005054355.1:4237108-4367810,+,-,2,0,0,-3.3,3.3,0.027922694,0.103424863,no,0,1,0
7413,330,LOC102044084,mRNA,NW_005054430.1:1427916-1432967,+,-,0,4,1,3.296,3.296,0.038393581,0.12793598,no,0,1,0
15682,0,WWC2,mRNA,NW_005054297.1:19085979-19146252,-,-,2,0,0,-3.294,3.294,0.256715738,NA,no,0,1,0
10691,0,NOS1,mRNA,NW_005054483.1:165135-219265,+,-,2,0,0,-2.242,2.242,0.297753693,NA,no,0,1,0
8837,-98,LOC115948855,snoRNA,NW_005054300.1:18471296-18471498,+,-,2,1,0.584962501,-0.976,0.976,0.471510729,0.65109723,no,0,0,0
2890,0,DSP,mRNA,NW_005054376.1:1720849-1750653,+,-,2,0,0,-3.287,3.287,0.117131151,NA,no,0,1,0
4261,0,GRIN2B,mRNA,NW_005054334.1:5848352-6053976,+,-,2,0,0,-3.287,3.287,0.20537198,NA,no,0,1,0
7434,0,LOC102044202,mRNA,NW_005054494.1:112649-289749,+,-,2,0,0,-3.283,3.283,0.272792782,NA,no,0,1,0
9455,1,LRIT3,mRNA,NW_005054304.1:13151831-13163529,-,-,1,1,0,0.831,0.831,0.641001209,NA,no,0,0,0
611,0,AREG,mRNA,NW_005054536.1:137435-145179,+,-,2,0,0,-2.706,2.706,0.287676383,NA,no,0,1,0
5564,120,LOC102031887,mRNA,NW_005054343.1:3938249-3942561,+,-,1,2,0.584962501,1.202,1.202,0.334327779,0.527248038,no,0,1,0
4508,0,HMCN1,mRNA,NW_005054357.1:4251938-4416380,+,-,1,1,0,0.452,0.452,0.818813712,0.896217244,no,0,0,0
15409,0,USP43,mRNA,NW_005054457.1:1076360-1083629,+,-,1,1,0,-0.195,0.195,0.897350047,0.942735794,no,0,0,0
15377,0,USH1C,mRNA,NW_005054410.1:2262263-2303942,-,-,0,0,-3.321928095,0,0,0.915964249,NA,no,0,0,0
113,2,ACKR2,mRNA,NW_005054474.1:744147-747966,+,-,0,1,-1,1.706,1.706,0.548309276,NA,no,0,1,0
8668,327,LOC115948642,mRNA,NW_005054457.1:194937-209089,+,-,0,3,0.584962501,3.265,3.265,0.017408577,0.075156979,no,0,1,0
8646,0,LOC115948613,lnc_RNA,NW_005054447.1:163385-164823,-,-,2,0,0,-3.259,3.259,0.129010649,0.286868242,no,0,1,0
3707,0,FNDC5,mRNA,NW_005054436.1:1630364-1636028,+,-,0,0,-3.321928095,0,0,0.457103941,NA,no,0,0,0
13986,0,STX1A,mRNA,NW_005054381.1:48999-98993,-,-,1,0,-1,-1.9,1.9,0.281505792,NA,no,0,1,0
1846,0,CHST8,mRNA,NW_005054484.1:545932-708270,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
12363,0,REG4,mRNA,NW_005054421.1:1008794-1012606,+,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
2255,-36,CSRP2,mRNA,NW_005054310.1:3125481-3130498,+,-,3,2,1.321928095,-0.36,0.36,0.817745323,0.895544135,no,0,0,0
10599,0,NID1,mRNA,NW_005054348.1:1713829-1756975,+,-,1,1,0,-0.247,0.247,0.888015328,NA,no,0,0,0
5993,-318,LOC102034802,mRNA,NW_005054427.1:1626753-1630396,-,-,3,0,0.584962501,-3.175,3.175,0.065841348,0.183579013,no,0,1,0
7120,128,LOC102042045,mRNA,NW_005054818.1:52286-55034,+,-,3,6,2.169925001,1.277,1.277,0.275918178,0.467822901,no,0,1,0
10075,-324,MPP3,mRNA,NW_005054559.1:203055-222819,+,-,4,0,1,-3.243,3.243,0.02447454,0.094787525,no,0,1,0
1199,0,C1QTNF6,mRNA,NW_005054334.1:2802927-2809219,-,-,1,0,-1,-0.998,0.998,0.505985476,0.678679659,no,0,0,0
7846,3,LOC106632191,mRNA,NW_005054301.1:14655796-14658062,-,-,0,2,0,3.241,3.241,0.010208304,0.05213139,no,0,1,0
9136,157,LOC115949260,mRNA,NW_005055287.1:316-3523,-,-,1,2,0.584962501,1.572,1.572,0.28309336,0.475958392,no,0,1,0
7063,1,LOC102041577,mRNA,NW_005054391.1:9702-18530,-,-,0,1,-1,1.241,1.241,0.64750758,NA,no,0,1,0
9769,0,MCF2L2,mRNA,NW_005054309.1:4086316-4216960,+,-,0,0,-3.321928095,0,0,0.959142922,NA,no,0,0,0
6102,-268,LOC102035596,mRNA,NW_005054564.1:651650-685822,+,-,4,1,1.321928095,-2.681,2.681,0.090863298,0.228192941,no,0,1,0
13149,-191,SHISA6,mRNA,NW_005054457.1:367028-512860,-,-,2,1,0.584962501,-1.911,1.911,0.289736071,0.482331013,no,0,1,0
2949,0,DYRK4,mRNA,NW_005054414.1:1518696-1536009,+,-,0,0,-3.321928095,0,0,0.75446722,NA,no,0,0,0
3803,-175,FZD1,mRNA,NW_005054307.1:7614591-7616061,-,-,2,1,0.584962501,-1.751,1.751,0.205461701,0.38737016,no,0,1,0
7654,167,LOC102045428,mRNA,NW_005054472.1:727148-738015,+,-,4,11,2.906890596,1.671,1.671,0.034351566,0.118173325,no,1,1,0
6856,-1,LOC102040294,mRNA,NW_005054559.1:403102-412985,-,-,1,1,0,-0.503,0.503,0.674554501,0.806965059,no,0,0,0
6944,0,LOC102040762,mRNA,NW_005054305.1:5429131-5453761,-,-,2,0,0,-2.522,2.522,0.274385053,NA,no,0,1,0
14919,0,TRNAE-CUC-6,tRNA,NW_005055289.1:4604-4675,+,-,0,0,-3.321928095,0,0,0.960389128,NA,no,0,0,0
13056,-60,SEZ6,mRNA,NW_005054387.1:2761732-2771515,-,-,2,1,0.584962501,-0.602,0.602,0.681026532,0.811473258,no,0,0,0
15664,0,WNT7A,mRNA,NW_005054509.1:782904-817490,+,-,2,0,0,-3.228,3.228,0.085432927,0.218513394,no,0,1,0
372,0,ALDH1A2,mRNA,NW_005054313.1:6865387-6917667,-,-,2,0,0,-3.225,3.225,0.014073953,0.065416913,no,0,1,0
3926,3,GCM1,mRNA,NW_005054460.1:105951-113028,-,-,0,1,-1,2.527,2.527,0.238214741,NA,no,0,1,0
14560,0,TMEM205,mRNA,NW_005054345.1:2431330-2432679,+,-,2,0,0,-2.466,2.466,0.116561925,0.269020082,no,0,1,0
8927,0,LOC115948992,mRNA,NW_005054664.1:221137-221824,-,-,0,0,-3.321928095,0,0,0.943197518,NA,no,0,0,0
2129,-211,CPEB1,mRNA,NW_005054398.1:2151474-2192733,-,-,3,1,1,-2.113,2.113,0.14429517,0.307893471,no,0,1,0
8261,0,LOC115948137,lnc_RNA,NW_005054351.1:4551042-4575663,+,-,0,0,-3.321928095,0,0,0.558011611,NA,no,0,0,0
14332,0,TFAP2E,mRNA,NW_005054478.1:381050-388579,-,-,0,0,-3.321928095,0,0,0.883203996,NA,no,0,0,0
8584,-144,LOC115948541,mRNA,NW_005054425.1:884767-931017,-,-,3,1,1,-1.438,1.438,0.252526709,0.442409991,no,0,1,0
7027,0,LOC102041309,mRNA,NW_005054457.1:264903-348015,+,-,1,0,-1,-1.664,1.664,0.657163994,NA,no,0,1,0
7121,3,LOC102042046,mRNA,NW_005056895.1:856-1778,-,-,0,2,0,3.21,3.21,0.193497625,NA,no,0,1,0
5716,0,LOC102032950,mRNA,NW_005054358.1:280988-283474,-,-,0,0,-3.321928095,0,0,0.81507257,NA,no,0,0,0
394,1,ALK,mRNA,NW_005054550.1:64676-92093,-,-,0,1,-1,1.276,1.276,0.541134274,0.70567419,no,0,1,0
14208,85,TBR1,mRNA,NW_005054298.1:15133084-15176124,+,-,1,2,0.584962501,0.85,0.85,0.560071217,0.719416589,no,0,0,0
12800,0,RYR2,mRNA,NW_005054348.1:991896-1276556,-,-,0,0,-3.321928095,0,0,0.703616426,NA,no,0,0,0
3304,0,EVC2,mRNA,NW_005054470.1:742594-800943,-,-,0,0,-3.321928095,0,0,0.937253914,NA,no,0,0,0
3527,-118,FBXL13,mRNA,NW_005054354.1:3535759-3597744,+,-,3,1,1,-1.18,1.18,0.208449165,0.390674382,no,0,1,0
3293,0,ETNPPL,mRNA,NW_005054304.1:13670415-13682594,+,-,1,0,-1,-2.136,2.136,0.252569601,0.442420577,no,0,1,0
7621,242,LOC102045191,mRNA,NW_005054377.1:2212276-2215389,-,-,1,2,0.584962501,2.422,2.422,0.097762928,0.239051265,no,0,1,0
3758,320,FRMPD1,mRNA,NW_005054761.1:50588-77260,+,-,0,3,0.584962501,3.197,3.197,0.015353121,0.069505871,no,0,1,0
9591,320,LZTS3,mRNA,NW_005054548.1:23320-45683,-,-,1,7,2,3.195,3.195,0.016123039,0.071527703,no,0,1,0
11149,0,PCDHAC2,mRNA,NW_005054732.1:34355-84886,+,-,2,0,0,-3.19,3.19,0.072090381,0.195139894,no,0,1,0
5084,0,KCNMA1,mRNA,NW_005054300.1:14514787-14925250,-,-,2,0,0,-3.186,3.186,0.405534671,NA,no,0,1,0
4999,110,JPH2,mRNA,NW_005054337.1:3824777-3857120,-,-,4,8,2.584962501,1.096,1.096,0.09894758,0.240968601,no,0,1,0
9363,318,LOC115949506,lnc_RNA,NW_005054303.1:12342423-12345289,+,-,0,3,0.584962501,3.18,3.18,0.012714392,0.061265601,no,0,1,0
9596,0,MAB21L2,mRNA,NW_005054304.1:1618321-1620078,-,-,0,0,-3.321928095,0,0,0.940386314,NA,no,0,0,0
6676,-140,LOC102039231,mRNA,NW_005054309.1:484668-486579,-,-,6,2,2,-1.401,1.401,0.193349153,0.37195433,no,0,1,0
6790,0,LOC102039893,mRNA,NW_005054489.1:550756-602102,+,-,1,1,0,-0.256,0.256,0.92036498,NA,no,0,0,0
13492,-117,SLCO2B1,mRNA,NW_005054627.1:151288-180857,+,-,2,1,0.584962501,-1.166,1.166,0.477873644,0.655772199,no,0,1,0
4239,3,GRB14,mRNA,NW_005054298.1:16291040-16333282,-,-,0,1,-1,2.565,2.565,0.333683239,NA,no,0,1,0
7341,-309,LOC102043566,mRNA,NW_005054312.1:533073-565813,+,-,4,0,1,-3.091,3.091,0.077332866,0.205093525,no,0,1,0
6544,-79,LOC102038383,mRNA,NW_005054308.1:12460403-12468686,-,-,4,2,1.584962501,-0.787,0.787,0.468371323,0.647841717,no,0,0,0
8993,-191,LOC115949077,snoRNA,NW_005054741.1:103667-103756,-,-,3,1,1,-1.912,1.912,0.148691601,0.313962604,no,0,1,0
7490,3,LOC102044498,mRNA,NW_005055648.1:5-3133,-,-,0,2,0,3.163,3.163,0.164013303,NA,no,0,1,0
14901,316,TRNAC-GCA-10,tRNA,NW_005054786.1:77220-77291,+,-,0,4,1,3.159,3.159,0.014023588,0.065258602,no,0,1,0
6491,0,LOC102038079,mRNA,NW_005054446.1:1096074-1101258,-,-,2,0,0,-3.143,3.143,0.14798537,NA,no,0,1,0
5104,22,KCTD15,mRNA,NW_005054484.1:458536-510512,-,-,4,4,2,0.223,0.223,0.802294869,0.88638559,no,0,0,0
7338,0,LOC102043534,mRNA,NW_005054398.1:1192208-1193890,-,-,2,0,0,-3.151,3.151,0.135157276,NA,no,0,1,0
8111,0,LOC115947933,lnc_RNA,NW_005054331.1:4807097-4814334,+,-,0,0,-3.321928095,0,0,0.725854135,NA,no,0,0,0
643,0,ARHGAP28,mRNA,NW_005054443.1:830492-906580,+,-,1,0,-1,-1.902,1.902,0.261589513,0.452346779,no,0,1,0
7039,0,LOC102041390,mRNA,NW_005054320.1:8296886-8300999,-,-,1,0,-1,-1.229,1.229,0.428958588,0.614934544,no,0,1,0
1183,2,BVES,mRNA,NW_005054417.1:842394-891978,+,-,0,1,-1,1.918,1.918,0.64083786,NA,no,0,1,0
14302,3,TENT5D,mRNA,NW_005054349.1:4914909-4916099,-,-,0,1,-1,3.146,3.146,0.195513537,NA,no,0,1,0
9244,314,LOC115949379,lnc_RNA,NW_005057126.1:289-2607,+,-,0,3,0.584962501,3.143,3.143,0.041519254,0.134961072,no,0,1,0
8578,-304,LOC115948533,lnc_RNA,NW_005054423.1:159501-167538,-,-,10,1,2.459431619,-3.035,3.035,0.015882616,0.070966391,no,1,1,0
3342,0,EYA4,mRNA,NW_005054392.1:2162522-2306642,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
14954,0,TRNAI-AAU-4,tRNA,NW_005054320.1:1623356-1623429,-,-,2,0,0,-1.992,1.992,0.139858357,0.301468312,no,0,1,0
2047,-248,COL23A1,mRNA,NW_005054308.1:4742697-4913234,-,-,3,0,0.584962501,-2.475,2.475,0.222795099,0.408161987,no,0,1,0
965,-67,BAG2,mRNA,NW_005054328.1:6796288-6798337,-,-,3,2,1.321928095,-0.665,0.665,0.546279029,0.708887378,no,0,0,0
4017,3,GJC2,mRNA,NW_005054474.1:1008448-1041818,-,-,0,1,-1,2.816,2.816,0.135786925,0.295872563,no,0,1,0
11506,0,PLB1,mRNA,NW_005054299.1:9731268-9808794,-,-,2,0,0,-3.135,3.135,0.087835329,NA,no,0,1,0
7044,0,LOC102041423,mRNA,NW_005054886.1:3123-4915,+,-,1,1,0,-0.106,0.106,0.972479806,NA,no,0,0,0
8384,0,LOC115948297,lnc_RNA,NW_005054371.1:1551017-1593697,-,-,1,0,-1,-0.288,0.288,0.909866678,NA,no,0,0,0
1833,127,CHRNB4,mRNA,NW_005054313.1:8866141-8878883,-,-,4,10,2.807354922,1.267,1.267,0.275955504,0.467822901,no,1,1,0
8922,0,LOC115948974,mRNA,NW_005054661.1:197958-200131,-,-,0,0,-3.321928095,0,0,0.888903068,NA,no,0,0,0
4584,0,HPGD,mRNA,NW_005054297.1:22322777-22348400,+,-,0,1,-1,0.268,0.268,0.881443374,0.933704707,no,0,0,0
8067,1,LOC115947881,snoRNA,NW_005054328.1:5647638-5647707,-,-,0,1,-1,0.891,0.891,0.642701783,NA,no,0,0,0
14294,3,TENM3,mRNA,NW_005054297.1:19273479-19644208,-,-,0,2,0,3.128,3.128,0.036424373,0.123436158,no,0,1,0
1838,-313,CHST11,mRNA,NW_005054598.1:104197-199379,-,-,26,3,3.857980995,-3.126,3.126,0.027927986,0.103424863,no,1,1,0
4299,0,GSG1L,mRNA,NW_005054383.1:3175067-3232760,-,-,0,0,-3.321928095,0,0,1,NA,no,0,0,0
509,1,ANKS1B,mRNA,NW_005054331.1:5232045-5641330,-,-,0,1,-1,1.139,1.139,0.717127358,NA,no,0,1,0
15020,0,TRNAS-AGA,tRNA,NW_005054320.1:1622375-1622456,+,-,0,0,-3.321928095,0,0,0.668838793,NA,no,0,0,0
14974,0,TRNAL-AAG-4,tRNA,NW_005055094.1:8267-8348,-,-,2,0,0,-2.226,2.226,0.511398424,NA,no,0,1,0
6968,0,LOC102040918,mRNA,NW_005054633.1:3524-35252,-,-,2,0,0,-2.131,2.131,0.157405437,0.326214332,no,0,1,0
14065,3,SYNDIG1,mRNA,NW_005054405.1:95945-136938,-,-,0,2,0,3.119,3.119,0.044951347,0.142565627,no,0,1,0
14096,3,SYT6,mRNA,NW_005054472.1:767712-803561,-,-,0,2,0,3.117,3.117,0.136961305,NA,no,0,1,0
5026,0,KAZN,mRNA,NW_005054446.1:680787-694528,-,-,2,0,0,-3.115,3.115,0.35079223,NA,no,0,1,0
8086,0,LOC115947905,snoRNA,NW_005054329.1:4477026-4477106,-,-,2,0,0,-1.837,1.837,0.337894606,NA,no,0,1,0
10823,0,NTRK3,mRNA,NW_005054313.1:413494-615607,-,-,0,0,-3.321928095,0,0,0.828912893,NA,no,0,0,0
9173,311,LOC115949303,mRNA,NW_005055550.1:4986-8641,+,-,0,3,0.584962501,3.112,3.112,0.039156748,0.129615638,no,0,1,0
780,2,ASIC5,mRNA,NW_005054297.1:28376843-28393217,+,-,0,1,-1,1.613,1.613,0.517584993,NA,no,0,1,0
6419,310,LOC102037619,mRNA,NW_005054411.1:606833-609878,+,-,0,3,0.584962501,3.102,3.102,0.02697669,0.101213169,no,0,1,0
11485,-310,PKP2,mRNA,NW_005054326.1:6591387-6629217,-,-,5,0,1.321928095,-3.102,3.102,0.015712621,0.070495416,no,0,1,0
602,-152,AQP8,mRNA,NW_005054399.1:2024364-2033200,+,-,2,1,0.584962501,-1.516,1.516,0.402872193,NA,no,0,1,0
