Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg ICRA,avg IFOR,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
12039,102.9,PTPRE,mRNA,NW_005054369.1:2826329-2859509,+,-,76,136,6.727920455,-0.829,0.829,0.020493435,0.07661103,no,2,0,0
14598,102.9,TMEM273,mRNA,NW_005054300.1:9737133-9750722,+,-,50,102,6.247927513,-1.029,1.029,0.000285632,0.003127901,yes,2,1,1
15675,102.8,WSB2,mRNA,NW_005054483.1:17694-24519,+,-,750,492,9.278449458,0.609,0.609,0.001158008,0.00928454,yes,2,0,0
4456,102.7,HEXA,mRNA,NW_005054398.1:2473597-2480340,-,-,210,427,8.315149562,-1.027,1.027,3.7019E-06,9.11918E-05,yes,2,1,1
874,102.6,ATP6AP1,mRNA,NW_005054324.1:3966756-4016901,-,-,242,493,8.52160044,-1.026,1.026,0.000460565,0.004625671,yes,2,1,1
1855,102.6,CIAO2B,mRNA,NW_005054445.1:1732601-1736552,-,-,57,116,6.434628228,-1.026,1.026,2.76617E-05,0.000476989,yes,2,1,1
13581,102.6,SMPDL3B,mRNA,NW_005054499.1:639798-646650,+,-,72,35,5.741466986,1.026,1.026,0.001212683,0.009609626,yes,2,1,1
13190,102.5,SIPA1L2,mRNA,NW_005054348.1:3077894-3202152,+,-,80,137,6.761551232,-0.771,0.771,0.041826546,0.126097613,no,2,0,0
13387,102.5,SLC38A1,mRNA,NW_005054310.1:10274306-10307926,+,-,117,169,7.159871337,-0.531,0.531,0.120835632,0.259130691,no,2,0,0
15871,102.5,ZFYVE19,mRNA,NW_005054312.1:1878998-1890510,-,-,495,244,8.529430554,1.025,1.025,6.80022E-08,3.18985E-06,yes,2,1,1
11482,102.4,PKNOX1,mRNA,NW_005054438.1:934404-963440,-,-,4151,2137,11.6183855,0.958,0.958,7.97078E-09,4.64697E-07,yes,2,0,0
267,102.3,ADSL,mRNA,NW_005054334.1:4293880-4310819,+,-,374,544,8.842350343,-0.538,0.538,0.004974282,0.027612895,yes,2,0,0
369,102.3,ALAS1,mRNA,NW_005054339.1:2773454-2779668,+,-,44,80,5.95419631,-0.859,0.859,0.003623316,0.021927955,yes,2,0,0
8706,102.2,LOC115948691,lnc_RNA,NW_005054478.1:452542-453170,+,-,1027,2035,10.58025857,-0.987,0.987,0.000751504,0.006785146,yes,2,0,0
13226,102.2,SLC12A9,mRNA,NW_005054309.1:3216382-3229153,-,-,251,478,8.509775004,-0.93,0.93,0.005171407,0.028328206,yes,2,0,0
5498,102.1,LOC102031355,mRNA,NW_005054525.1:33839-115303,-,-,786,449,9.270295326,0.81,0.81,5.20493E-06,0.000120234,yes,2,0,0
13677,102.1,SOGA1,mRNA,NW_005054502.1:706355-724005,+,-,85,122,6.693486957,-0.512,0.512,0.066106676,0.172899815,no,2,0,0
11024,102,P2RY2,mRNA,NW_005054530.1:304249-307405,+,-,516,606,9.131856961,-0.232,0.232,0.373288215,0.55195261,no,2,0,0
13207,101.9,SKIL,mRNA,NW_005054309.1:8045167-8060058,-,-,37,76,5.820178962,-1.019,1.019,0.000870254,0.0075467,yes,2,1,1
5389,101.8,LDLRAD4,mRNA,NW_005054350.1:3164438-3395079,-,-,387,191,8.174925683,1.018,1.018,0.000382515,0.003978217,yes,2,1,1
9699,101.8,MAPK9,mRNA,NW_005054308.1:5108647-5131048,-,-,794,482,9.317412614,0.72,0.72,0.002535956,0.016782544,yes,2,0,0
11458,101.8,PITPNM1,mRNA,NW_005054416.1:1084019-1097184,-,-,6323,3121,12.20518233,1.018,1.018,0.001557386,0.011597976,yes,2,1,1
14072,101.8,SYNGR3,mRNA,NW_005054399.1:1562488-1572572,+,-,191,275,7.864186145,-0.528,0.528,0.171204471,0.32843252,no,2,0,0
11055,101.7,PAICS,mRNA,NW_005054297.1:14404088-14416563,+,-,166,297,7.854868383,-0.843,0.843,0.008533114,0.040985057,yes,2,0,0
15939,101.7,ZNF512B,mRNA,NW_005054337.1:1838610-1864513,+,-,59,91,6.22881869,-0.635,0.635,0.083975066,0.203062757,no,2,0,0
2775,101.6,DNAJC10,mRNA,NW_005054298.1:22547171-22569303,+,-,96,194,7.17990909,-1.016,1.016,0.000296065,0.003219118,yes,2,1,1
4343,101.6,GUCY1B1,mRNA,NW_005054297.1:28406346-28446857,-,-,1638,810,10.25738784,1.016,1.016,1.44754E-08,7.91169E-07,yes,2,1,1
9663,101.6,MAP2K5,mRNA,NW_005054366.1:2558206-2674992,+,-,203,354,8.121533517,-0.806,0.806,0.001675326,0.012252758,yes,2,0,0
10461,101.6,NDRG1,mRNA,NW_005054394.1:904449-937790,-,-,139,206,7.430452552,-0.569,0.569,0.030708007,0.101775346,no,2,0,0
12056,101.6,PTTG1,mRNA,NW_005054308.1:1529083-1533298,-,-,1016,502,9.567956075,1.016,1.016,0.006379062,0.033105,yes,2,1,1
7456,101.5,LOC102044327,mRNA,NW_005054757.1:78977-82745,-,-,950,470,9.471675214,1.015,1.015,1.57128E-05,0.000298869,yes,2,1,1
2817,101.4,DOCK2,mRNA,NW_005054386.1:935695-1115204,-,-,220,360,8.17990909,-0.707,0.707,0.059066401,0.160379231,no,2,0,0
8833,101.3,LOC115948851,mRNA,NW_005054559.1:670324-675250,+,-,176,261,7.77148947,-0.569,0.569,0.047351836,0.137735454,no,2,0,0
7532,101.2,LOC102044717,mRNA,NW_005054298.1:25085969-25096786,-,-,535,1080,9.65731845,-1.012,1.012,1.4405E-05,0.000279936,yes,2,1,1
11056,101.2,PAIP1,mRNA,NW_005054335.1:5950529-5985969,+,-,1026,604,9.670656249,0.764,0.764,0.003170157,0.019802157,yes,2,0,0
3386,101.1,FAM114A2,mRNA,NW_005054308.1:7066836-7076266,-,-,106,212,7.312882955,-1.011,1.011,9.43223E-06,0.000196727,yes,2,1,1
14785,101.1,TPT1,mRNA,NW_005054322.1:3144600-3149427,-,-,71442,35456,15.70587534,1.011,1.011,2.93291E-07,1.08811E-05,yes,2,1,1
1026,101,BCO1,mRNA,NW_005054503.1:1054516-1113109,-,-,35,59,5.554588852,-0.773,0.773,0.023204221,0.08372805,no,2,0,0
14826,101,TRERF1,mRNA,NW_005054299.1:5132448-5161952,-,-,172,277,7.810571635,-0.682,0.682,0.005739629,0.030500613,yes,2,0,0
4599,100.9,HROB,mRNA,NW_005054584.1:172-2340,+,-,4375,2173,11.67683861,1.009,1.009,1.2772E-05,0.000255086,yes,2,1,1
4691,100.9,IDH3B,mRNA,NW_005054722.1:82306-93374,-,-,7483,3720,12.4515975,1.009,1.009,0.000114361,0.001503889,yes,2,1,1
4906,100.9,IRF7,mRNA,NW_005054312.1:8767731-8771267,-,-,14591,29360,14.42360837,-1.009,1.009,0.004176414,0.024464994,yes,2,1,1
15758,100.9,YWHAH,mRNA,NW_005054483.1:1308611-1310091,-,-,222,349,8.157346935,-0.654,0.654,0.025960983,0.090499175,no,2,0,0
1528,100.8,CD28,mRNA,NW_005054298.1:22999320-23008966,+,-,47,87,6.06608919,-0.898,0.898,0.013879858,0.058096102,no,2,0,0
9023,100.8,LOC115949135,transcript,NW_005054795.1:38457-48118,+,-,46,70,5.857980995,-0.599,0.599,0.071744964,0.182632036,no,2,0,0
11038,100.8,PABPC1,mRNA,NW_005054353.1:1611957-1622634,-,-,235838,124893,17.46056388,0.917,0.917,3.74219E-08,1.90053E-06,yes,2,0,0
13194,100.8,SIRT5,mRNA,NW_005054325.1:4752187-4761218,+,-,2605,1296,10.92962828,1.008,1.008,8.08233E-05,0.001151943,yes,2,1,1
860,100.7,ATP5F1B,mRNA,NW_005054685.1:19842-22026,-,-,18379,9146,13.74845494,1.007,1.007,2.72324E-07,1.03222E-05,yes,2,1,1
2826,100.7,DOK3,mRNA,NW_005054308.1:9283653-9287858,+,-,192,96,7.169925001,1.007,1.007,2.24778E-05,0.000399414,yes,2,1,1
3061,100.7,EIF2AK4,mRNA,NW_005054301.1:15211969-15255120,+,-,627,389,8.988684687,0.689,0.689,2.8853E-05,0.000492674,yes,2,0,0
5275,100.7,KLHL8,mRNA,NW_005054304.1:520122-534960,-,-,64,129,6.592457037,-1.007,1.007,0.007901953,0.03896239,yes,2,1,1
11027,100.7,P2RY8,mRNA,NW_005054342.1:3270396-3301024,+,-,82,164,6.942514505,-1.007,1.007,0.004924025,0.02745992,yes,2,1,1
12208,100.7,RALGAPA1,mRNA,NW_005054301.1:8058246-8178900,+,-,170,104,7.098032083,0.7,0.7,0.00512164,0.028143731,yes,2,0,0
15449,100.7,VANGL2,mRNA,NW_005054739.1:86040-93122,-,-,116,58,6.442943496,1.007,1.007,0.006898937,0.035251957,yes,2,1,1
735,100.5,ARRDC1,mRNA,NW_005054358.1:1926081-1948579,+,-,42,84,5.977279923,-0.993,0.993,0.00018386,0.00218254,yes,2,0,0
7679,100.4,LOC102045602,mRNA,NW_005054549.1:69502-77907,-,-,39,79,5.882643049,-1.004,1.004,0.005846789,0.030877126,yes,2,1,1
11257,100.4,PDXP,mRNA,NW_005054334.1:3086358-3087867,+,-,408,204,8.257387843,1.004,1.004,2.57916E-06,6.71844E-05,yes,2,1,1
15071,100.4,TRPM7,mRNA,NW_005054313.1:3177350-3194907,-,-,69,138,6.693486957,-1.004,1.004,0.003329007,0.020501526,yes,2,1,1
11424,100.3,PIK3AP1,mRNA,NW_005054300.1:11606840-11635823,+,-,298,487,8.616548844,-0.706,0.706,0.008425952,0.040645755,yes,2,0,0
8184,100.2,LOC115948022,mRNA,NW_005054341.1:4757062-4760101,-,-,61,30,5.50779464,1.002,1.002,0.005826209,0.030812215,yes,2,1,1
9075,100.2,LOC115949191,mRNA,NW_005055002.1:24851-27846,-,-,910,548,9.509775004,0.732,0.732,0.003259048,0.020202795,yes,2,0,0
15888,100.2,ZMIZ1,mRNA,NW_005054300.1:15716489-16002406,+,-,42,68,5.781359714,-0.721,0.721,0.034267753,0.109520172,no,2,0,0
3414,100.1,FAM162A,mRNA,NW_005054320.1:7649882-7658626,+,-,44,87,6.033423002,-1.001,1.001,1.1916E-05,0.000240738,yes,2,1,1
6958,100.1,LOC102040852,mRNA,NW_005054444.1:1287769-1332522,-,-,926,1754,10.38801729,-0.922,0.922,5.01728E-05,0.000775588,yes,2,0,0
12500,100.1,RIPOR2,mRNA,NW_005054311.1:8446789-8515448,+,-,761,1354,10.04644195,-0.831,0.831,0.017601557,0.068980751,no,2,0,0
4149,100,GPD1L,mRNA,NW_005054351.1:4396298-4416983,+,-,56,112,6.392317423,-1,1,0.001207592,0.009606597,yes,2,1,1
8247,100,LOC115948122,lnc_RNA,NW_005054349.1:4817094-4825780,-,-,340,216,8.118941073,0.657,0.657,0.00014831,0.001837811,yes,2,0,0
8367,100,LOC115948275,lnc_RNA,NW_005054370.1:548032-552361,-,-,1077,994,10.01611184,0.115,0.115,0.757040067,0.852740964,no,2,0,0
8819,100,LOC115948834,pseudogene,NW_005054548.1:19553-19661,-,-,32,40,5.169925001,-0.314,0.314,0.424067767,0.599452912,no,2,0,0
9490,100,LRRC40,mRNA,NW_005054555.1:689603-706714,+,-,42,72,5.832890014,-0.781,0.781,0.000386267,0.004010572,yes,2,0,0
9310,766,LOC115949447,snoRNA,NW_005061490.1:320-453,-,-,0,49,4.614709844,-7.66,7.66,5.29183E-17,1.70494E-14,yes,1,1,1
12804,735.6,S100B,mRNA,NW_005054501.1:1168571-1171030,-,-,0,30,3.906890596,-7.227,7.227,0.000103151,0.001391913,yes,1,1,1
5147,715.9,KIAA0319,mRNA,NW_005054325.1:2111900-2168515,+,-,25,0,3.64385619,7.159,7.159,3.20126E-18,1.26429E-15,yes,1,1,1
7507,706.2,LOC102044608,mRNA,NW_005055036.1:12238-20141,-,-,23,0,3.523561956,7.062,7.062,4.58605E-14,9.09577E-12,yes,1,1,1
6130,682.5,LOC102035828,mRNA,NW_005063003.1:256-954,-,-,0,23,3.523561956,-6.825,6.825,2.48331E-06,6.49641E-05,yes,1,1,1
2523,680.3,DCDC2,mRNA,NW_005054325.1:2223525-2275425,+,-,39,11,4.64385619,1.776,1.776,0.039824598,0.121671679,no,2,1,0
15693,666.5,XIRP1,mRNA,NW_005054367.1:1564814-1587841,-,-,0,17,3.087462841,-6.665,6.665,2.91641E-10,2.46246E-08,yes,1,1,1
14790,661.3,TRABD2A,mRNA,NW_005054485.1:737364-837842,-,-,34,2,4.169925001,4.159,4.159,8.0375E-11,7.74828E-09,yes,1,1,1
4220,624.7,GPRIN2,mRNA,NW_005054300.1:18505857-18533819,-,-,0,12,2.584962501,-5.578,5.578,3.76863E-11,3.94353E-09,yes,1,1,1
6305,622.5,LOC102036849,mRNA,NW_005064235.1:7-645,+,-,25,0,3.64385619,5.694,5.694,6.21323E-11,6.18444E-09,yes,1,1,1
2273,5.742,CTHRC1,mRNA,NW_005054353.1:2493625-2497044,+,-,9,0,2.169925001,5.742,5.742,1.58554E-05,0.000300492,yes,0,1,0
5869,5.588,LOC102033993,mRNA,NW_005054309.1:475603-477206,-,-,0,8,2,-5.588,5.588,0.00624294,0.032593735,yes,0,1,0
9170,547.9,LOC115949300,mRNA,NW_005055545.1:6277-6659,-,-,15,0,2.906890596,5.257,5.257,0.000259055,0.002878045,yes,1,1,1
6449,547.5,LOC102037801,mRNA,NW_005056294.1:284-1950,+,-,0,20,3.321928095,-5.475,5.475,9.18181E-09,5.25294E-07,yes,1,1,1
5617,5.314,LOC102032312,mRNA,NW_005055797.1:14-302,-,-,3,1,1,2.447,2.447,0.111864932,0.246147083,no,0,1,0
3752,524.6,FRMD3,mRNA,NW_005054323.1:773432-855713,+,-,10,0,2.321928095,4.456,4.456,4.31717E-09,2.69669E-07,yes,1,1,1
9711,520.9,MARCHF3,mRNA,NW_005054670.1:167527-223128,+,-,1,26,3.754887502,-5.209,5.209,4.6062E-14,9.09577E-12,yes,1,1,1
9585,510.8,LYVE1,mRNA,NW_005054416.1:784105-792465,-,-,1,24,3.64385619,-5.108,5.108,4.39626E-13,7.08203E-11,yes,1,1,1
12785,505.7,RUSC2,mRNA,NW_005054471.1:11580-68574,-,-,36,1,4.209453366,5.057,5.057,2.10687E-11,2.32382E-09,yes,1,1,1
6589,5.006,LOC102038629,mRNA,NW_005054360.1:1522952-1532041,-,-,0,6,1.584962501,-5.006,5.006,4.89434E-06,0.000113703,yes,0,1,0
6188,499.2,LOC102036126,mRNA,NW_005054312.1:800538-827454,-,-,18,1,3.247927513,4.992,4.992,1.69931E-10,1.47551E-08,yes,1,1,1
6351,4.972,LOC102037130,mRNA,NW_005056206.1:326-612,+,-,0,5,1.321928095,-4.972,4.972,4.59348E-08,2.26766E-06,yes,0,1,0
5386,486.5,LDHD,mRNA,NW_005054343.1:2749661-2752855,+,-,1,27,3.807354922,-4.453,4.453,5.83386E-11,5.85442E-09,yes,1,1,1
9394,4.611,LOC115949542,lnc_RNA,NW_005054305.1:7713181-7718747,+,-,3,8,2.459431619,-1.181,1.181,0.296932025,0.474835263,no,0,1,0
1254,4.528,CACNG4,mRNA,NW_005054395.1:2650902-2675305,-,-,4,0,1,4.528,4.528,0.002480561,0.016550139,yes,0,1,0
2149,451.8,CPO,mRNA,NW_005054298.1:24140402-24154177,+,-,2,4,1.584962501,-1.293,1.293,0.110628795,0.244451084,no,0,1,0
14715,4.507,TNR,mRNA,NW_005054560.1:504311-535361,+,-,1,2,0.584962501,-1.281,1.281,0.277481844,0.4538691,no,0,1,0
1717,440.4,CERS1,mRNA,NW_005054662.1:257479-263820,-,-,1,10,2.459431619,-3.227,3.227,0.000666981,0.006176886,yes,1,1,1
307,4.345,AGT,mRNA,NW_005054348.1:4450406-4462031,-,-,0,4,1,-4.345,4.345,8.95154E-05,0.001251069,yes,0,1,0
12072,433.9,PVALB,mRNA,NW_005054334.1:2644634-2654474,-,-,10,2,2.584962501,2.5,2.5,0.000186733,0.002206731,yes,1,1,1
5022,425.6,KATNAL2,mRNA,NW_005054365.1:2329131-2351240,+,-,9,0,2.169925001,4.256,4.256,6.63925E-08,3.13839E-06,yes,0,1,0
4560,4.249,HOXA2,mRNA,NW_005054333.1:3465643-3469300,+,-,9,0,2.169925001,4.249,4.249,1.54976E-06,4.36177E-05,yes,0,1,0
6061,423.8,LOC102035260,mRNA,NW_005055086.1:917-8663,+,-,11,1,2.584962501,4.238,4.238,1.14338E-06,3.40595E-05,yes,1,1,1
7839,4.178,LOC106632182,mRNA,NW_005056581.1:369-3253,-,-,1,1,0,-0.34,0.34,0.81546077,0.893166609,no,0,0,0
7988,4.153,LOC115947770,lnc_RNA,NW_005054314.1:4990247-5108746,-,-,0,4,1,-4.153,4.153,0.000167735,0.002027221,yes,0,1,0
4129,414.1,GPA33,mRNA,NW_005054338.1:2583846-2592752,+,-,1,8,2.169925001,-3.08,3.08,0.000621537,0.005848944,yes,0,1,0
5613,4.129,LOC102032288,mRNA,NW_005054398.1:1755246-1762283,+,-,5,0,1.321928095,4.129,4.129,7.08246E-05,0.001034434,yes,0,1,0
10051,412.8,MORN3,mRNA,NW_005054362.1:2866164-2881812,-,-,3,4,1.807354922,-0.506,0.506,0.653604237,0.779625552,no,0,0,0
991,411.8,BBOX1,mRNA,NW_005054429.1:2029303-2046264,+,-,33,2,4.129283017,3.991,3.991,1.77574E-21,1.08702E-18,yes,1,1,1
6423,409.5,LOC102037638,lnc_RNA,NW_005056289.1:250-2949,-,-,1,12,2.700439718,-4.095,4.095,1.79379E-05,0.00033376,yes,1,1,1
4596,4.084,HRH1,mRNA,NW_005054650.1:286118-289189,-,-,1,8,2.169925001,-2.876,2.876,0.002513473,0.016687882,yes,0,1,0
7246,408.3,LOC102042979,mRNA,NW_005054380.1:1757134-1761388,+,-,20,2,3.459431619,3.404,3.404,0.000193553,0.002272759,yes,1,1,1
779,4.08,ASIC4,mRNA,NW_005054298.1:14349125-14379414,+,-,3,0,0.584962501,3.407,3.407,0.009387949,0.044018306,yes,0,1,0
15669,4.062,WNT9B,mRNA,NW_005054518.1:149082-158807,-,-,4,0,1,4.045,4.045,3.29427E-05,0.000547242,yes,0,1,0
4019,397.1,GJD4,mRNA,NW_005054511.1:221661-228416,+,-,11,4,2.906890596,1.51,1.51,0.00630261,0.032807338,yes,1,1,1
7667,395.4,LOC102045521,mRNA,NW_005054388.1:701152-702087,-,-,1,10,2.459431619,-3.954,3.954,1.70867E-05,0.000321835,yes,1,1,1
14033,3.953,SUSD2,mRNA,NW_005054330.1:1159679-1176267,-,-,6,0,1.584962501,3.671,3.671,0.005057648,0.027854604,yes,0,1,0
9844,3.925,MEGF11,mRNA,NW_005054366.1:1751781-1947351,-,-,0,3,0.584962501,-3.404,3.404,0.00150443,0.011320671,yes,0,1,0
8169,392,LOC115948002,lnc_RNA,NW_005054338.1:3820812-3844716,-,-,1,9,2.321928095,-2.612,2.612,0.012223663,0.05308773,no,0,1,0
4970,3.912,IYD,mRNA,NW_005054392.1:536035-548592,-,-,0,2,0,-3.912,3.912,0.000523427,0.005102163,yes,0,1,0
9336,391.1,LOC115949477,lnc_RNA,NW_005054302.1:11908711-11912902,-,-,1,17,3.169925001,-3.811,3.811,3.40517E-05,0.000558092,yes,1,1,1
3726,3.896,FOXJ1,mRNA,NW_005054370.1:2084166-2089817,+,-,7,0,1.807354922,3.896,3.896,3.41142E-07,1.23897E-05,yes,0,1,0
7631,3.892,LOC102045269,mRNA,NW_005054583.1:481397-581379,-,-,0,4,1,-3.892,3.892,0.005190892,0.028385068,yes,0,1,0
6816,386.3,LOC102040031,mRNA,NW_005054313.1:4897441-4919135,-,-,0,3,0.584962501,-3.767,3.767,0.003244762,0.02013463,yes,0,1,0
5782,3.831,LOC102033401,mRNA,NW_005054520.1:376985-377929,-,-,2,0,0,2.944,2.944,0.003178897,0.01983651,yes,0,1,0
10331,3.822,MYO5B,mRNA,NW_005054365.1:3531021-3677391,-,-,6,0,1.584962501,3.534,3.534,4.73536E-05,0.000741119,yes,0,1,0
7162,3.821,LOC102042359,mRNA,NW_005054388.1:1655069-1668238,-,-,0,8,2,-3.821,3.821,0.002667915,0.017448337,yes,0,1,0
9586,380.4,LYZ,mRNA,NW_005054425.1:1701324-1703064,-,-,1,21,3.459431619,-3.804,3.804,4.94051E-05,0.000766625,yes,1,1,1
10299,3.804,MYH15,mRNA,NW_005054391.1:2876507-2919371,-,-,1,1,0,-0.444,0.444,0.701687915,0.813827694,no,0,0,0
6314,378.4,LOC102036895,mRNA,NW_005054410.1:2491199-2502757,+,-,1,12,2.700439718,-3.768,3.768,0.000679974,0.006259341,yes,1,1,1
14676,3.773,TNFAIP2,mRNA,NW_005054303.1:6603817-6620229,+,-,0,3,0.584962501,-3.773,3.773,0.006600458,0.034025015,yes,0,1,0
3540,3.759,FBXL7,mRNA,NW_005054340.1:2570722-2702671,+,-,2,4,1.584962501,-0.66,0.66,0.400802057,0.576618047,no,0,0,0
6810,3.756,LOC102039999,mRNA,NW_005054444.1:1205863-1210473,-,-,0,6,1.584962501,-3.756,3.756,0.008550503,0.0410203,yes,0,1,0
4561,374.6,HOXA3,mRNA,NW_005054333.1:3447890-3462733,+,-,44,3,4.554588852,3.746,3.746,4.69753E-11,4.83293E-09,yes,1,1,1
98,374.2,ACAN,mRNA,NW_005054313.1:790129-839824,+,-,3,9,2.584962501,-1.697,1.697,0.035677881,0.112540111,no,0,1,0
5187,3.732,KIF1A,mRNA,NW_005054380.1:2472142-2505611,+,-,0,7,1.807354922,-3.732,3.732,0.000123161,0.0016007,yes,0,1,0
3218,3.728,EPHX4,mRNA,NW_005054336.1:2829270-2845639,+,-,0,5,1.321928095,-3.728,3.728,0.001453851,0.01104187,yes,0,1,0
3225,3.723,EPS8L2,mRNA,NW_005054416.1:1576950-1641045,-,-,6,0,1.584962501,3.723,3.723,6.62261E-05,0.000979235,yes,0,1,0
1594,3.721,CDH2,mRNA,NW_005054305.1:4294976-4398938,-,-,2,7,2.169925001,-1.502,1.502,0.07781689,0.192895765,no,0,1,0
11584,3.702,PLS1,mRNA,NW_005054371.1:2932147-2954777,+,-,1,7,2,-2.562,2.562,0.011889121,0.052076672,no,0,1,0
5983,368.8,LOC102034661,lnc_RNA,NW_005054302.1:10355593-10357141,+,-,18,1,3.247927513,3.688,3.688,3.57356E-07,1.28302E-05,yes,1,1,1
9244,3.685,LOC115949379,lnc_RNA,NW_005057126.1:289-2607,+,-,3,0,0.584962501,3.685,3.685,0.001200978,0.009560189,yes,0,1,0
6883,368.2,LOC102040415,mRNA,NW_005054772.1:61977-63228,-,-,3,9,2.584962501,-1.497,1.497,0.021637806,0.079553168,no,0,1,0
650,367.5,ARHGAP39,mRNA,NW_005054719.1:31585-125613,+,-,2,9,2.459431619,-1.982,1.982,0.139282021,0.2850125,no,0,1,0
5918,365.3,LOC102034299,mRNA,NW_005054427.1:1418648-1430399,-,-,10,1,2.459431619,3.653,3.653,4.36404E-06,0.000104442,yes,1,1,1
9626,3.649,MAL2,mRNA,NW_005054321.1:3532479-3541077,+,-,0,2,0,-3.649,3.649,0.004121246,0.024188121,yes,0,1,0
1427,3.641,CCDC3,mRNA,NW_005054409.1:659736-694685,-,-,0,4,1,-3.641,3.641,0.004767976,0.026757899,yes,0,1,0
4323,3.631,GTF2IRD1,mRNA,NW_005054381.1:172485-220537,+,-,3,0,0.584962501,3.631,3.631,0.00035269,0.00372561,yes,0,1,0
7688,3.621,LOC102045665,mRNA,NW_005058207.1:77-1384,-,-,0,4,1,-3.621,3.621,7.22523E-05,0.001051826,yes,0,1,0
491,361.1,ANKRD31,mRNA,NW_005054476.1:218401-282072,+,-,3,40,4.426264755,-3.611,3.611,2.41724E-12,3.40164E-10,yes,1,1,1
11868,3.594,PRLHR,mRNA,NW_005054451.1:1018785-1025389,+,-,3,2,1.321928095,1.02,1.02,0.180401383,0.339270988,no,0,1,0
12981,3.58,SEMA3B,mRNA,NW_005054339.1:3127825-3136226,+,-,2,2,1,-0.515,0.515,0.591666661,0.735483291,no,0,0,0
2328,3.579,CUNH11orf87,mRNA,NW_005054302.1:4592452-4598284,-,-,2,0,0,3.579,3.579,0.002864671,0.018420258,yes,0,1,0
7039,3.574,LOC102041390,mRNA,NW_005054320.1:8296886-8300999,-,-,1,1,0,-1.204,1.204,0.268149899,0.443763074,no,0,1,0
11911,3.563,PRRX1,mRNA,NW_005054421.1:1723222-1758790,-,-,2,0,0,3.563,3.563,0.002758351,0.017877445,yes,0,1,0
1896,3.556,CLDN11,mRNA,NW_005054309.1:8028587-8038684,-,-,1,1,0,-0.795,0.795,0.571220503,0.72063184,no,0,0,0
4884,3.551,IQCA1,mRNA,NW_005054533.1:565306-670537,-,-,9,1,2.321928095,3.551,3.551,9.98733E-07,3.03412E-05,yes,0,1,0
3224,354.5,EPS8,mRNA,NW_005054384.1:1605835-1733374,-,-,2,11,2.700439718,-2.22,2.22,0.004246671,0.024766724,yes,1,1,1
4272,354.5,GRK5,mRNA,NW_005054451.1:537196-708976,-,-,4,8,2.584962501,-1.085,1.085,0.214756305,0.382772083,no,0,1,0
13858,3.541,SSPN,mRNA,NW_005054414.1:2065410-2081677,+,-,1,1,0,0.216,0.216,0.879329877,0.933082539,no,0,0,0
5755,3.54,LOC102033209,mRNA,NW_005054342.1:2645254-2660104,+,-,0,3,0.584962501,-3.54,3.54,0.001953413,0.013832061,yes,0,1,0
4942,3.527,ITGB1BP2,mRNA,NW_005054314.1:7836893-7842756,+,-,1,2,0.584962501,-1.901,1.901,0.132317234,0.275269311,no,0,1,0
5394,3.526,LEKR1,mRNA,NW_005054309.1:11019854-11050516,-,-,2,7,2.169925001,-1.666,1.666,0.03503671,0.111034991,no,0,1,0
9309,3.522,LOC115949446,snoRNA,NW_005061490.1:884-963,-,-,0,2,0,-3.522,3.522,0.004503786,0.02574223,yes,0,1,0
12281,351.7,RBBP8NL,mRNA,NW_005054337.1:131631-145164,-,-,2,21,3.523561956,-3.517,3.517,7.77335E-07,2.43978E-05,yes,1,1,1
13724,351.3,SPATA13,mRNA,NW_005054302.1:2001310-2170880,+,-,4,26,3.906890596,-2.818,2.818,0.000217908,0.002500327,yes,1,1,1
5068,3.493,KCNJ16,mRNA,NW_005054498.1:245282-248216,-,-,0,3,0.584962501,-3.493,3.493,0.00787476,0.038875276,yes,0,1,0
3767,348.7,FRZB,mRNA,NW_005054606.1:343609-363546,-,-,1,16,3.087462841,-3.487,3.487,8.47366E-05,0.00119108,yes,1,1,1
12574,3.479,RNF43,mRNA,NW_005054381.1:2917128-2940501,+,-,2,4,1.584962501,-0.863,0.863,0.286000557,0.463284575,no,0,0,0
3832,3.466,GABRA4,mRNA,NW_005054297.1:11993420-12020741,-,-,0,2,0,-3.466,3.466,0.001500233,0.011302985,yes,0,1,0
2839,3.458,DPEP1,mRNA,NW_005054373.1:2579560-2585172,+,-,1,1,0,-0.439,0.439,0.688336719,0.80390217,no,0,0,0
7763,342.6,LOC106631992,mRNA,NW_005054480.1:1290427-1292291,-,-,4,21,3.64385619,-2.348,2.348,0.000765986,0.006863538,yes,1,1,1
6910,3.422,LOC102040586,pseudogene,NW_005054772.1:75671-78113,-,-,1,2,0.584962501,-0.185,0.185,0.883080564,0.935318887,no,0,0,0
6269,340.9,LOC102036614,mRNA,NW_005054573.1:634-9829,+,-,2,11,2.700439718,-2.745,2.745,0.001299711,0.010077497,yes,1,1,1
4851,3.407,INSL5,mRNA,NW_005054555.1:385150-387178,-,-,3,0,0.584962501,3.407,3.407,0.000693673,0.006371068,yes,0,1,0
14560,3.406,TMEM205,mRNA,NW_005054345.1:2431330-2432679,+,-,1,2,0.584962501,-0.973,0.973,0.404894905,0.580584381,no,0,0,0
