Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg fIFOR,avg fUFOR,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
874,34.9,ATP6AP1,mRNA,NW_005054324.1:3966756-4016901,-,-,558,442,8.965784285,0.336,0.336,0.492551478,1,no,2,0,0
3492,-34.8,FANCD2,mRNA,NW_005054339.1:3298898-3336104,+,-,144,172,7.303780748,-0.253,0.253,0.530630749,1,no,2,0,0
7401,-19.9,LOC102043988,mRNA,NW_005054518.1:940477-954227,-,-,133,140,7.092757141,-0.071,0.071,0.887366453,1,no,2,0,0
9023,20.5,LOC115949135,transcript,NW_005054795.1:38457-48118,+,-,55,62,5.87036472,-0.179,0.179,0.751894966,1,no,2,0,0
9912,42.7,MFSD4B,mRNA,NW_005054306.1:4194846-4204819,+,-,93,80,6.434628228,0.219,0.219,0.66260531,1,no,2,0,0
12230,-8.6,RAP1GDS1,mRNA,NW_005054304.1:10602834-10661906,+,-,198,151,7.447083226,0.392,0.392,0.37124196,1,no,2,0,0
10138,-30,MRPS10,mRNA,NW_005054299.1:5122271-5128516,-,-,48,42,5.491853096,0.179,0.179,0.691167281,1,no,2,0,0
10686,14,NOP14,mRNA,NW_005054372.1:1078781-1103386,-,-,741,640,9.431497604,0.213,0.213,0.520864695,1,no,2,0,0
11906,7.6,PRRC1,mRNA,NW_005054552.1:22539-48302,+,-,142,166,7.266786541,-0.227,0.227,0.391582856,1,no,2,0,0
12597,8.2,ROPN1L,mRNA,NW_005054340.1:157556-171306,+,-,136,121,7.005624549,0.163,0.163,0.628471103,1,no,2,0,0
369,44.9,ALAS1,mRNA,NW_005054339.1:2773454-2779668,+,-,100,63,6.348728154,0.662,0.662,0.157857108,0.938644041,no,2,0,0
11852,60.6,PRKCD,mRNA,NW_005054339.1:1637343-1663145,-,-,234,230,7.857980995,0.023,0.023,0.968075555,1,no,2,0,0
14728,8.4,TOM1,mRNA,NW_005054334.1:2089281-2105495,+,-,546,450,8.960001932,0.28,0.28,0.265407721,0.988413524,no,2,0,0
13015,6.7,SEPTIN8,mRNA,NW_005054308.1:1610686-1626600,+,-,158,108,7.055282436,0.551,0.551,0.257607538,0.986964599,no,2,0,0
2646,-10.5,DGKQ,mRNA,NW_005054379.1:510480-594541,+,-,67,75,6.14974712,-0.168,0.168,0.582538347,1,no,2,0,0
3698,13,FNBP1,mRNA,NW_005054329.1:5002843-5068377,+,-,376,376,8.554588852,0.002,0.002,0.996797472,1,no,2,0,0
7387,-36.9,LOC102043878,mRNA,NW_005054299.1:6182388-6184700,-,-,52,66,5.882643049,-0.348,0.348,0.495299934,1,no,2,0,0
3607,6.4,FGD3,mRNA,NW_005054509.1:148824-218864,+,-,380,414,8.632995197,-0.125,0.125,0.751111041,1,no,2,0,0
9574,-21.4,LYPLA1,mRNA,NW_005054305.1:9872423-9885175,-,-,139,111,6.965784285,0.331,0.331,0.279111771,0.996428437,no,2,0,0
10472,-39.6,NDUFA4,mRNA,NW_005054307.1:3590405-3593582,+,-,104,84,6.554588852,0.31,0.31,0.489897839,1,no,2,0,0
13129,-7.8,SH3RF1,mRNA,NW_005054297.1:24108563-24188887,+,-,617,393,8.980139578,0.651,0.651,0.112241513,0.871254095,no,2,0,0
9808,-38.5,ME2,mRNA,NW_005054365.1:3852465-3881228,+,-,196,157,7.463524373,0.327,0.327,0.44291475,1,no,2,0,0
11921,-20.4,PRUNE1,mRNA,NW_005054618.1:303068-306281,+,-,1571,1554,10.60964047,0.016,0.016,0.967182628,1,no,2,0,0
12612,-33.1,RPAP2,mRNA,NW_005054336.1:2913149-2945439,+,-,127,133,7.022367813,-0.077,0.077,0.800584111,1,no,2,0,0
2753,-11.1,DNAH17,mRNA,NW_005054578.1:383732-416000,-,-,951,1658,10.34928123,-0.802,0.802,0.132744501,0.9085285,no,2,0,0
7456,6.4,LOC102044327,mRNA,NW_005054757.1:78977-82745,-,-,438,750,9.214319121,-0.777,0.777,0.041474505,0.696262542,no,2,0,0
3564,-1.3,FBXO48,mRNA,NW_005054396.1:2434763-2436764,-,-,64,64,6,0.012,0.012,0.975821551,1,no,2,0,0
6636,5.6,LOC102038971,mRNA,NW_005054432.1:1025631-1107058,+,-,445,335,8.607330314,0.41,0.41,0.350511258,1,no,2,0,0
7032,-8.5,LOC102041340,mRNA,NW_005054324.1:1965509-2012179,-,-,94,103,6.622051819,-0.129,0.129,0.790697351,1,no,2,0,0
10077,-9,MPP5,mRNA,NW_005054301.1:15702702-15754644,+,-,104,93,6.622051819,0.165,0.165,0.728849058,1,no,2,0,0
11038,-9,PABPC1,mRNA,NW_005054353.1:1611957-1622634,-,-,122698,97882,16.75094246,0.326,0.326,0.235812899,0.976797302,no,2,0,0
11984,13.1,PTCD1,mRNA,NW_005054319.1:184317-189140,+,-,349,279,8.294620749,0.326,0.326,0.361929258,1,no,2,0,0
13042,-19.8,SESN3,mRNA,NW_005054302.1:9859577-9897314,+,-,36,39,5.22881869,-0.116,0.116,0.8309337,1,no,2,0,0
7864,25.1,LOC106632214,mRNA,NW_005073455.1:4-351,-,-,138,80,6.768184325,0.78,0.78,0.019379534,0.598528436,no,2,0,0
12866,-15.6,SCAMP1,mRNA,NW_005054440.1:742362-787058,-,-,469,278,8.544964433,0.76,0.76,0.036938494,0.68979879,no,2,0,0
5922,3.1,LOC102034308,mRNA,NW_005054546.1:768403-774504,+,-,705,1063,9.787902559,-0.593,0.593,0.033872368,0.666681323,no,2,0,0
6170,17.4,LOC102036039,mRNA,NW_005054373.1:2162850-2165689,-,-,5376,4969,12.33664602,0.114,0.114,0.709103995,1,no,2,0,0
15369,4.2,URM1,mRNA,NW_005054329.1:5822732-5838006,+,-,1438,1416,10.47876962,0.023,0.023,0.945115402,1,no,2,0,0
5179,-23.3,KIF13A,mRNA,NW_005054325.1:4645736-4749570,+,-,53,51,5.700439718,0.064,0.064,0.896493059,1,no,2,0,0
6645,38.1,LOC102039045,mRNA,NW_005054674.1:34285-36323,+,-,211,251,7.851749041,-0.251,0.251,0.584528307,1,no,2,0,0
9945,5.3,MICU1,mRNA,NW_005054594.1:219184-308801,-,-,1515,1472,10.54448152,0.043,0.043,0.860711434,1,no,2,0,0
1722,-21,CERT1,mRNA,NW_005054476.1:104939-185817,+,-,3810,4262,11.97871046,-0.162,0.162,0.498237335,1,no,2,0,0
9792,30.8,MCUB,mRNA,NW_005054304.1:13221435-13267741,-,-,837,886,9.750706986,-0.083,0.083,0.794137002,1,no,2,0,0
2247,-24.2,CSNK1G3,mRNA,NW_005054404.1:1341370-1407104,-,-,56,64,5.906890596,-0.188,0.188,0.573290389,1,no,2,0,0
2543,-12.5,DCTN1,mRNA,NW_005054722.1:19470-74422,+,-,6135,8383,12.8255551,-0.45,0.45,0.135213375,0.910865105,no,2,0,0
3163,-17.3,ENKD1,mRNA,NW_005054343.1:4219612-4232551,-,-,534,418,8.894817763,0.356,0.356,0.313577395,1,no,2,0,0
12581,16.7,RNH1,mRNA,NW_005054312.1:8439872-8453160,-,-,252,204,7.832890014,0.308,0.308,0.361821117,1,no,2,0,0
9225,-15.7,LOC115949359,mRNA,NW_005056458.1:1407-2244,+,-,20,20,4.321928095,0.054,0.054,0.916243866,1,no,2,0,0
9247,24,LOC115949383,lnc_RNA,NW_005057292.1:2211-2563,+,-,53,100,6.257387843,-0.914,0.914,0.066170964,0.783311464,no,2,0,0
10668,-35,NOC3L,mRNA,NW_005054300.1:8367449-8382551,-,-,255,263,8.016808288,-0.043,0.043,0.875883247,1,no,2,0,0
14296,-15.8,TENT2,mRNA,NW_005054440.1:217275-256326,-,-,312,303,8.2644426,0.042,0.042,0.830604723,1,no,2,0,0
1687,-44.3,CEP164,mRNA,NW_005054447.1:749280-777616,-,-,18,25,4.426264755,-0.453,0.453,0.397067422,1,no,2,0,0
1621,-32.3,CDK5RAP2,mRNA,NW_005054329.1:6287306-6357709,+,-,434,524,8.903881846,-0.269,0.269,0.354314853,1,no,2,0,0
4377,21.9,HAPLN3,mRNA,NW_005054313.1:840344-845023,-,-,444,324,8.584962501,0.458,0.458,0.373469,1,no,2,0,0
13780,-26.8,SPRED2,mRNA,NW_005054396.1:1026614-1053209,-,-,40,25,5.022367813,0.664,0.664,0.119988446,0.880226637,no,2,0,0
1668,-19.6,CENPK,mRNA,NW_005054537.1:384781-407532,+,-,46,55,5.658211483,-0.244,0.244,0.451747167,1,no,2,0,0
1885,-26.3,CLASP2,mRNA,NW_005054364.1:2213458-2358491,-,-,770,639,9.460455896,0.27,0.27,0.336408201,1,no,2,0,0
2886,-11.1,DSE,mRNA,NW_005054306.1:6519132-6553689,+,-,890,1030,9.906890596,-0.21,0.21,0.601873485,1,no,2,0,0
5801,-18.1,LOC102033496,mRNA,NW_005054334.1:3116646-3123759,-,-,180,253,7.758223215,-0.489,0.489,0.23315522,0.976709745,no,2,0,0
9325,-31,LOC115949463,lnc_RNA,NW_005069252.1:1-364,+,-,16,14,3.906890596,0.201,0.201,0.715296285,1,no,2,0,0
15974,-26.4,ZNF830,mRNA,NW_005054311.1:3879068-3891591,-,-,478,495,8.926295995,-0.048,0.048,0.822654724,1,no,2,0,0
216,-12.7,ADCY7,mRNA,NW_005054415.1:894164-947868,+,-,355,457,8.665335917,-0.363,0.363,0.479746254,1,no,2,0,0
14606,-7.9,TMEM38B,mRNA,NW_005054468.1:265697-277716,+,-,3254,4511,11.92277021,-0.471,0.471,0.109605654,0.868441817,no,2,0,0
1375,-25.3,CBX7,mRNA,NW_005054334.1:3593062-3603064,-,-,34,40,5.209453366,-0.25,0.25,0.604407048,1,no,2,0,0
4456,37.2,HEXA,mRNA,NW_005054398.1:2473597-2480340,-,-,473,258,8.513727596,0.879,0.879,0.018859771,0.598528436,no,2,0,0
12417,-7.9,RGMB,mRNA,NW_005054611.1:420289-435661,+,-,461,417,8.77807713,0.145,0.145,0.641511554,1,no,2,0,0
14554,8,TMEM199,mRNA,NW_005054387.1:2421478-2424075,+,-,76,88,6.357552005,-0.218,0.218,0.527870109,1,no,2,0,0
1301,-4.7,CAPN10,mRNA,NW_005054309.1:3373003-3385621,-,-,111,175,7.159871337,-0.657,0.657,0.060763277,0.774782974,no,2,0,0
2449,-21.2,CWF19L2,mRNA,NW_005054302.1:5325796-5374691,+,-,184,177,7.495855027,0.064,0.064,0.866106897,1,no,2,0,0
9743,35.6,MBD4,mRNA,NW_005054420.1:2059095-2062436,-,-,1486,1652,10.61562964,-0.154,0.154,0.745583445,1,no,2,0,0
15460,7,VCP,mRNA,NW_005054471.1:500621-518378,+,-,2144,2309,11.1205619,-0.107,0.107,0.518812954,1,no,2,0,0
1521,-8.9,CD151,mRNA,NW_005054312.1:8948505-8976495,+,-,1312,1416,10.41362793,-0.109,0.109,0.76419214,1,no,2,0,0
1528,16,CD28,mRNA,NW_005054298.1:22999320-23008966,+,-,92,111,6.665335917,-0.267,0.267,0.633252631,1,no,2,0,0
79,23.2,ABR,mRNA,NW_005054368.1:3617448-3638562,-,-,1124,1035,10.07614753,0.119,0.119,0.790343346,1,no,2,0,0
1135,36.8,BRF2,mRNA,NW_005054597.1:329559-334114,-,-,117,115,6.857980995,0.022,0.022,0.944354772,1,no,2,0,0
5389,-12.2,LDLRAD4,mRNA,NW_005054350.1:3164438-3395079,-,-,146,211,7.479780264,-0.532,0.532,0.260909092,0.987092931,no,2,0,0
3058,-16.9,EIF2AK1,mRNA,NW_005054319.1:4089925-4104328,-,-,121,143,7.044394119,-0.245,0.245,0.585198766,1,no,2,0,0
297,12.6,AGO4,mRNA,NW_005054478.1:277911-290223,-,-,230,297,8.041659152,-0.372,0.372,0.349485939,1,no,2,0,0
399,-0.9,ALKBH4,mRNA,NW_005054387.1:752624-755232,-,-,500,576,9.071462363,-0.205,0.205,0.596383897,1,no,2,0,0
6958,47.8,LOC102040852,mRNA,NW_005054444.1:1287769-1332522,-,-,2186,1402,10.80896417,0.641,0.641,0.068312219,0.787359797,no,2,0,0
11741,20.8,PPM1G,mRNA,NW_005054669.1:104310-119618,-,-,8757,9107,13.12476754,-0.057,0.057,0.872445667,1,no,2,0,0
11458,50.7,PITPNM1,mRNA,NW_005054416.1:1084019-1097184,-,-,2757,4748,11.87363636,-0.784,0.784,0.114309647,0.874508767,no,2,0,0
12861,88.9,SC5D,mRNA,NW_005054604.1:152803-156124,-,-,348,292,8.321928095,0.254,0.254,0.563340503,1,no,2,0,0
14594,-38.8,TMEM267,mRNA,NW_005054335.1:6001690-6012198,+,-,81,44,5.965784285,0.881,0.881,0.035502479,0.676739653,no,2,0,0
15758,0.8,YWHAH,mRNA,NW_005054483.1:1308611-1310091,-,-,348,402,8.550746785,-0.205,0.205,0.66668068,1,no,2,0,0
475,-6.7,ANKRA2,mRNA,NW_005054476.1:897129-908337,+,-,289,284,8.162391329,0.027,0.027,0.8871178,1,no,2,0,0
3135,-35.4,EMC2,mRNA,NW_005054353.1:4813880-4843750,+,-,70,83,6.257387843,-0.229,0.229,0.497427452,1,no,2,0,0
15870,-26,ZFYVE16,mRNA,NW_005054431.1:1972068-1998499,-,-,1078,1284,10.20579325,-0.253,0.253,0.390515315,1,no,2,0,0
15942,-16.9,ZNF518A,mRNA,NW_005054300.1:7427061-7434375,-,-,99,106,6.6794801,-0.101,0.101,0.730087331,1,no,2,0,0
7919,-7.2,LOC115947690,mRNA,NW_005054309.1:3574495-3576487,-,-,894,614,9.558420713,0.543,0.543,0.275036761,0.995552748,no,2,0,0
13544,-51.7,SMC6,mRNA,NW_005054318.1:2868823-2900765,+,-,258,284,8.082149041,-0.139,0.139,0.793288831,1,no,2,0,0
5201,-33.9,KIF3A,mRNA,NW_005054308.1:1644771-1667275,+,-,500,471,8.923327485,0.087,0.087,0.74600804,1,no,2,0,0
9935,-53.8,MIA3,mRNA,NW_005054602.1:426718-453938,-,-,9115,7261,12.99929539,0.328,0.328,0.421766086,1,no,2,0,0
3386,7.1,FAM114A2,mRNA,NW_005054308.1:7066836-7076266,-,-,171,168,7.405141463,0.024,0.024,0.948977304,1,no,2,0,0
10918,5,OGFOD3,mRNA,NW_005054370.1:608356-639325,+,-,238,235,7.885696373,0.016,0.016,0.971478516,1,no,2,0,0
6045,13,LOC102035154,mRNA,NW_005054764.1:1362-3332,-,-,19887,23849,14.41653366,-0.262,0.262,0.546234051,1,no,2,0,0
7270,-0.5,LOC102043099,mRNA,NW_005054689.1:4552-5867,-,-,142,220,7.499845887,-0.626,0.626,0.065851998,0.783311464,no,2,0,0
11482,-6.3,PKNOX1,mRNA,NW_005054438.1:934404-963440,-,-,2069,1484,10.79482197,0.48,0.48,0.069960246,0.794945622,no,2,0,0
11554,-3,PLEKHM3,mRNA,NW_005054298.1:24423294-24490056,-,-,54,75,6.011227255,-0.455,0.455,0.36900339,1,no,2,0,0
4804,-11,ILF2,mRNA,NW_005054641.1:157439-161961,+,-,290,355,8.33315535,-0.289,0.289,0.498335862,1,no,2,0,0
13677,29.2,SOGA1,mRNA,NW_005054502.1:706355-724005,+,-,135,118,6.982993575,0.189,0.189,0.695306485,1,no,2,0,0
15635,-18.1,WEE1,mRNA,NW_005054416.1:350772-358471,+,-,88,136,6.807354922,-0.636,0.636,0.048613858,0.721838279,no,2,0,0
1985,33.4,CNN2,mRNA,NW_005054491.1:703163-708399,-,-,1194,1078,10.14974712,0.148,0.148,0.662241812,1,no,2,0,0
11449,-37,PIP5K1B,mRNA,NW_005054323.1:3237800-3333175,+,-,445,325,8.588714636,0.453,0.453,0.191653437,0.957014019,no,2,0,0
12217,61.9,RAMP2,mRNA,NW_005054559.1:504683-507836,-,-,222,134,7.475733431,0.727,0.727,0.091347139,0.844730969,no,2,0,0
14630,-41.9,TMEM65,mRNA,NW_005054321.1:5507656-5538937,-,-,1194,912,10.04028972,0.388,0.388,0.282097965,0.996428437,no,2,0,0
15992,5.7,ZSWIM6,mRNA,NW_005054335.1:633751-752043,-,-,243,204,7.804131021,0.252,0.252,0.303028467,1,no,2,0,0
3589,-0.7,FEM1C,mRNA,NW_005054404.1:65615-79295,-,-,106,123,6.839203788,-0.221,0.221,0.518166194,1,no,2,0,0
13794,-26.3,SPTLC1,mRNA,NW_005054355.1:2248345-2320260,-,-,185,184,7.527477006,0.011,0.011,0.965358218,1,no,2,0,0
1194,20.2,C1QTNF12,mRNA,NW_005054450.1:178820-186263,+,-,77,71,6.209453366,0.119,0.119,0.769702847,1,no,2,0,0
4390,91.4,HBEGF,mRNA,NW_005054386.1:130060-136663,+,-,452,317,8.586839788,0.51,0.51,0.32626516,1,no,2,0,0
6176,-25.8,LOC102036087,mRNA,NW_005054341.1:5944570-5946204,-,-,61,68,6.011227255,-0.164,0.164,0.754668888,1,no,2,0,0
13538,27,SMC1A,mRNA,NW_005054881.1:109-34381,-,-,450,574,9,-0.354,0.354,0.421177119,1,no,2,0,0
65,-5.1,ABHD2,mRNA,NW_005054313.1:882915-909852,+,-,2835,1564,11.10295989,0.858,0.858,0.008360871,0.488494971,no,2,0,0
13893,9.4,ST8SIA6,mRNA,NW_005054307.1:10048307-10092500,-,-,524,457,8.938109326,0.195,0.195,0.614028945,1,no,2,0,0
5454,4.8,LIPG,mRNA,NW_005054365.1:3399443-3427557,+,-,119,189,7.266786541,-0.665,0.665,0.016492016,0.587268532,no,2,0,0
8247,-6.3,LOC115948122,lnc_RNA,NW_005054349.1:4817094-4825780,-,-,221,192,7.689997971,0.202,0.202,0.516789095,1,no,2,0,0
7684,24.5,LOC102045627,mRNA,NW_005054323.1:1943730-2039422,-,-,104,87,6.577428828,0.27,0.27,0.417834153,1,no,2,0,0
11390,-27.4,PIAS2,mRNA,NW_005054365.1:2286967-2305871,-,-,672,699,9.421012856,-0.058,0.058,0.849876948,1,no,2,0,0
11275,0.1,PEF1,mRNA,NW_005054478.1:1209284-1211618,-,-,1214,1012,10.12023788,0.263,0.263,0.462949736,1,no,2,0,0
15848,-38.6,ZEB1,mRNA,NW_005054360.1:3004659-3123698,+,-,175,260,7.764871591,-0.566,0.566,0.211025422,0.969169656,no,2,0,0
7630,-23.8,LOC102045263,mRNA,NW_005054504.1:249352-259411,+,-,374,336,8.471675214,0.156,0.156,0.735357461,1,no,2,0,0
10953,9.4,ORAI1,mRNA,NW_005054362.1:2862836-2866146,+,-,554,418,8.924812504,0.404,0.404,0.330008326,1,no,2,0,0
11838,-10.7,PRKAA1,mRNA,NW_005054401.1:2368865-2384138,-,-,883,825,9.73809226,0.097,0.097,0.663356509,1,no,2,0,0
11970,2.2,PSMG1,mRNA,NW_005054572.1:507229-515379,-,-,482,273,8.560332834,0.819,0.819,0.014549571,0.562768156,no,2,0,0
14551,-15.4,TMEM19,mRNA,NW_005054310.1:4899853-4910758,-,-,198,200,7.636624621,-0.015,0.015,0.948315122,1,no,2,0,0
15177,25.4,TUBB6,mRNA,NW_005054350.1:3786444-3793812,-,-,1286,1360,10.36959735,-0.081,0.081,0.821190671,1,no,2,0,0
1787,-6.4,CHEK1,mRNA,NW_005054541.1:534560-541198,-,-,28,53,5.339850003,-0.881,0.881,0.084333082,0.831114041,no,2,0,0
2512,-12.4,DCAF12,mRNA,NW_005054378.1:105900-137627,+,-,1306,1326,10.36194377,-0.023,0.023,0.921605093,1,no,2,0,0
2610,5.4,DENND2D,mRNA,NW_005054425.1:288865-299120,-,-,156,158,7.294620749,-0.02,0.02,0.957414194,1,no,2,0,0
11829,17.2,PREX1,mRNA,NW_005054356.1:4502874-4566727,+,-,527,427,8.897845456,0.305,0.305,0.547527417,1,no,2,0,0
7641,-18.2,LOC102045350,mRNA,NW_005054334.1:2734673-2739172,+,-,240,195,7.764871591,0.304,0.304,0.371149065,1,no,2,0,0
121,13.5,ACOT11,mRNA,NW_005054345.1:2412661-2429535,+,-,170,210,7.569855608,-0.303,0.303,0.521696539,1,no,2,0,0
3768,-35.9,FSBP,mRNA,NW_005054344.1:4655343-4661939,-,-,28,18,4.523561956,0.586,0.586,0.1581629,0.938644041,no,2,0,0
12184,51.4,RAD51,mRNA,NW_005054416.1:1243181-1249060,-,-,28,43,5.14974712,-0.62,0.62,0.212059736,0.969530797,no,2,0,0
13848,39.7,SRXN1,mRNA,NW_005054337.1:2403110-2404061,+,-,11063,9459,13.32488372,0.226,0.226,0.58252109,1,no,2,0,0
13914,1.1,STAT1,mRNA,NW_005054298.1:28485963-28506986,+,-,7386,7228,12.83506349,0.031,0.031,0.947999814,1,no,2,0,0
1362,7.2,CBFB,mRNA,NW_005054343.1:2216309-2249165,-,-,446,694,9.154818109,-0.638,0.638,0.034039631,0.667479874,no,2,0,0
1487,-1.2,CCNE2,mRNA,NW_005054344.1:4956677-4968636,-,-,92,138,6.845490051,-0.576,0.576,0.098041274,0.853235255,no,2,0,0
10079,3.6,MPP7,mRNA,NW_005054360.1:1830431-1971931,-,-,120,79,6.636624621,0.596,0.596,0.203142542,0.963526174,no,2,0,0
4632,15.5,HSPA5,mRNA,NW_005054329.1:794865-800139,+,-,6773,5514,12.58484509,0.297,0.297,0.386428809,1,no,2,0,0
4349,30.4,GUSB,mRNA,NW_005054387.1:1671276-1680393,-,-,819,706,9.574593527,0.214,0.214,0.25935634,0.987092931,no,2,0,0
9008,6.8,LOC115949097,lnc_RNA,NW_005054766.1:70809-71599,+,-,127,125,6.977279923,0.019,0.019,0.961219558,1,no,2,0,0
10510,-2.6,NEDD4,mRNA,NW_005054313.1:6205879-6256515,-,-,57,39,5.584962501,0.534,0.534,0.25255895,0.986461213,no,2,0,0
3237,-19.1,ERCC5,mRNA,NW_005054342.1:129958-144888,+,-,376,313,8.428360173,0.266,0.266,0.358257428,1,no,2,0,0
6162,21,LOC102036000,mRNA,NW_005054720.1:129508-134358,+,-,348,485,8.702172685,-0.479,0.479,0.074850501,0.802667307,no,2,0,0
10673,-15.2,NOL10,mRNA,NW_005054318.1:6234923-6283456,+,-,245,176,7.717676423,0.48,0.48,0.157466382,0.938644041,no,2,0,0
12786,-17.5,RUVBL1,mRNA,NW_005054339.1:6011864-6027479,+,-,171,177,7.442943496,-0.053,0.053,0.897915196,1,no,2,0,0
3451,-25.1,FAM219A,mRNA,NW_005054471.1:1348750-1385040,+,-,403,439,8.717676423,-0.126,0.126,0.721114384,1,no,2,0,0
11297,20.4,PEX5,mRNA,NW_005054320.1:8309798-8321311,+,-,161,278,7.77807713,-0.791,0.791,0.036024143,0.68046756,no,2,0,0
3713,-21.4,FOCAD,mRNA,NW_005054323.1:3455384-3543220,-,-,370,403,8.594324604,-0.125,0.125,0.61864161,1,no,2,0,0
7650,-42.6,LOC102045404,mRNA,NW_005054339.1:2056155-2073590,+,-,580,647,9.260919534,-0.157,0.157,0.564154131,1,no,2,0,0
7837,-19.4,LOC106632179,mRNA,NW_005056199.1:1556-2909,-,-,49,36,5.409390936,0.442,0.442,0.18238893,0.957014019,no,2,0,0
5894,0,LOC102034161,mRNA,NW_005054309.1:480850-481903,-,-,2,39,4.357552005,-4.427,4.427,0.099286056,0.855918629,no,1,1,0
5617,-429.5,LOC102032312,mRNA,NW_005055797.1:14-302,-,-,0,0,-3.321928095,0,0,1,1,no,0,0,0
9170,89.5,LOC115949300,mRNA,NW_005055545.1:6277-6659,-,-,0,0,-3.321928095,0,0,0.783242462,1,no,0,0,0
8043,23,LOC115947854,mRNA,NW_005054323.1:6619273-6642789,-,-,1,0,-1,2.615,2.615,0.139158962,0.914524648,no,0,1,0
12415,-17.6,RGL1,mRNA,NW_005054357.1:3698480-3751439,+,-,6,0,1.584962501,5.136,5.136,0.000892783,0.268428274,no,0,1,0
15700,46.6,XKR9,mRNA,NW_005054346.1:1090348-1100142,-,-,2,3,1.321928095,-0.447,0.447,0.713254097,1,no,0,0,0
5187,0,KIF1A,mRNA,NW_005054380.1:2472142-2505611,+,-,5,2,1.807354922,1.401,1.401,0.36441008,1,no,0,1,0
9388,-3.056,LOC115949536,lnc_RNA,NW_005054305.1:11899439-11920601,+,-,3,21,3.584962501,-2.905,2.905,0.041460893,0.696262542,no,1,1,0
2451,-2.491,CXADR,mRNA,NW_005054513.1:905400-922111,-,-,6,9,2.906890596,-0.645,0.645,0.621698263,1,no,0,0,0
6454,6.8,LOC102037844,mRNA,NW_005054473.1:370188-373856,-,-,1,1,0,0.318,0.318,0.85769161,1,no,0,0,0
15669,10.3,WNT9B,mRNA,NW_005054518.1:149082-158807,-,-,0,0,-3.321928095,0,0,0.697815549,1,no,0,0,0
3453,54.1,FAM221A,mRNA,NW_005054333.1:4836447-4846396,-,-,2,0,0,2.945,2.945,0.052172532,0.736845795,no,0,1,0
3726,-3.5,FOXJ1,mRNA,NW_005054370.1:2084166-2089817,+,-,1,1,0,0.373,0.373,0.810145376,1,no,0,0,0
9592,-2.172,M1AP,mRNA,NW_005054548.1:624928-638159,+,-,1,21,3.459431619,-4.387,4.387,0.004863438,0.403231254,no,1,1,0
6351,0,LOC102037130,mRNA,NW_005056206.1:326-612,+,-,7,5,2.584962501,0.527,0.527,0.639059467,1,no,0,0,0
11559,26,PLGRKT,mRNA,NW_005054390.1:641869-666027,-,-,1,2,0.584962501,-0.957,0.957,0.586007535,1,no,0,0,0
6589,0,LOC102038629,mRNA,NW_005054360.1:1522952-1532041,-,-,10,5,2.906890596,1.119,1.119,0.465468905,1,no,1,1,0
6055,-2.038,LOC102035226,mRNA,NW_005054342.1:4272418-4285107,-,-,9,5,2.807354922,0.811,0.811,0.515147121,1,no,0,0,0
7115,99.4,LOC102042002,mRNA,NW_005054730.1:71032-71896,-,-,3,0,0.584962501,4.257,4.257,0.00933271,0.505470108,no,0,1,0
7688,0,LOC102045665,mRNA,NW_005058207.1:77-1384,-,-,4,1,1.321928095,2.05,2.05,0.141308857,0.915748586,no,0,1,0
154,-0.829,ACTN2,mRNA,NW_005054348.1:1466865-1534236,-,-,4,8,2.584962501,-0.682,0.682,0.594685928,1,no,0,0,0
14715,0.01681,TNR,mRNA,NW_005054560.1:504311-535361,+,-,1,8,2.169925001,-2.876,2.876,0.153274961,0.935126399,no,0,1,0
6816,-1.555,LOC102040031,mRNA,NW_005054313.1:4897441-4919135,-,-,1,12,2.700439718,-4.08,4.08,0.038374241,0.696262542,no,1,1,0
14537,37.5,TMEM171,mRNA,NW_005054476.1:1101286-1109750,-,-,1,2,0.584962501,-0.449,0.449,0.813010338,1,no,0,0,0
8132,-3.264,LOC115947956,lnc_RNA,NW_005054334.1:3237600-3240983,+,-,2,1,0.584962501,1.462,1.462,0.404214679,1,no,0,1,0
307,0,AGT,mRNA,NW_005054348.1:4450406-4462031,-,-,4,0,1,3.65,3.65,0.06460367,0.779321352,no,0,1,0
9844,-1.193,MEGF11,mRNA,NW_005054366.1:1751781-1947351,-,-,2,16,3.169925001,-2.952,2.952,0.046823873,0.721356519,no,1,1,0
7988,-1.876,LOC115947770,lnc_RNA,NW_005054314.1:4990247-5108746,-,-,3,1,1,1.909,1.909,0.298548257,1,no,0,1,0
5751,120.4,LOC102033181,mRNA,NW_005054500.1:772441-784470,-,-,2,4,1.584962501,-0.418,0.418,0.729672533,1,no,0,0,0
4970,-1.678,IYD,mRNA,NW_005054392.1:536035-548592,-,-,2,14,3,-2.666,2.666,0.087902639,0.837895887,no,1,1,0
6423,-1.043,LOC102037638,lnc_RNA,NW_005056289.1:250-2949,-,-,14,10,3.584962501,0.563,0.563,0.69739865,1,no,2,0,0
5782,-0.8,LOC102033401,mRNA,NW_005054520.1:376985-377929,-,-,0,0,-3.321928095,0,0,0.435821059,1,no,0,0,0
7479,0.01173,LOC102044433,mRNA,NW_005054690.1:206691-210449,+,-,2,3,1.321928095,-0.345,0.345,0.818626332,1,no,0,0,0
