Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg mUCRA,avg mUFOR,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
13496,0,SLCO5A1,mRNA,NW_005054346.1:1460435-1533553,+,-,0,2,0.0,-3.0,3.0,0.47,NA,no,0,1,0
4323,330,GTF2IRD1,mRNA,NW_005054381.1:172485-220537,+,-,2,3,1.3,-0.7,0.7,0.54,0.72,no,0,0,0
4790,0,IL26,mRNA,NW_005054310.1:6226100-6232320,+,-,0,2,0.0,-3.4,3.4,0.08,NA,no,0,1,0
4665,339,HUNK,mRNA,NW_005054530.1:622458-658211,-,-,1,1,0.0,0.2,0.2,0.91,0.96,no,0,0,0
5809,2,LOC102033555,pseudogene,NW_005054370.1:1431178-1432323,-,-,1,2,0.6,-1.6,1.6,0.38,NA,no,0,1,0
184,-90,ADAMTS1,mRNA,NW_005054634.1:335352-366062,+,-,0,0,-3.3,0.0,0.0,0.60,NA,no,0,0,0
6868,116,LOC102040345,mRNA,NW_005054536.1:30926-32810,+,-,0,0,-3.3,0.0,0.0,0.69,NA,no,0,0,0
14952,78,TRNAI-AAU-2,tRNA,NW_005054320.1:1618115-1618188,-,-,2,2,1.0,-0.3,0.3,0.81,0.90,no,0,0,0
13451,0,SLC66A3,mRNA,NW_005054318.1:5939480-5947701,-,-,1,1,0.0,0.6,0.6,0.68,NA,no,0,0,0
14685,2,TNFRSF17,mRNA,NW_005054319.1:6165076-6166985,+,-,2,1,0.6,0.8,0.8,0.45,0.64,no,0,0,0
9478,3,LRRC20,mRNA,NW_005054594.1:106939-116765,+,-,0,0,-3.3,0.0,0.0,0.64,NA,no,0,0,0
7966,0,LOC115947743,lnc_RNA,NW_005054298.1:1698797-1715249,-,-,1,0,-1.0,1.5,1.5,0.47,NA,no,0,1,0
12985,231,SEMA3G,mRNA,NW_005054339.1:2981062-2991483,-,-,1,5,1.6,-1.9,1.9,0.08,0.21,no,0,1,0
273,0,AFAP1L1,mRNA,NW_005054308.1:10921546-10940049,+,-,2,1,0.6,1.6,1.6,0.44,NA,no,0,1,0
3123,0,ELOVL4,mRNA,NW_005054328.1:3207466-3244630,-,-,0,2,0.0,-3.4,3.4,0.08,NA,no,0,1,0
13717,0,SPAG8,mRNA,NW_005054726.1:42995-46876,-,-,0,2,0.0,-2.0,2.0,0.29,NA,no,0,1,0
2998,0,EDNRB,mRNA,NW_005054327.1:3123819-3138197,+,-,2,3,1.3,-1.0,1.0,0.44,0.63,no,0,1,0
5702,0,LOC102032880,lnc_RNA,NW_005054325.1:2940116-3197826,-,-,1,0,-1.0,0.5,0.5,0.82,NA,no,0,0,0
7638,0,LOC102045336,mRNA,NW_005057916.1:363-850,-,-,0,4,1.0,-3.3,3.3,0.02,0.09,no,0,1,0
1405,216,CCDC152,mRNA,NW_005054335.1:6122584-6135249,-,-,0,0,-3.3,0.0,0.0,0.60,NA,no,0,0,0
13799,0,SPX,mRNA,NW_005054574.1:259699-264198,+,-,2,2,1.0,-0.2,0.2,0.86,0.93,no,0,0,0
8862,0,LOC115948884,lnc_RNA,NW_005054594.1:144113-145349,-,-,1,1,0.0,1.2,1.2,0.30,NA,no,0,1,0
723,-176,ARNT2,mRNA,NW_005054313.1:1487507-1565338,+,-,1,2,0.6,-0.7,0.7,0.48,0.67,no,0,0,0
8214,0,LOC115948066,lnc_RNA,NW_005054345.1:4788550-4793587,-,-,1,0,-1.0,1.0,1.0,0.59,NA,no,0,0,0
504,0,ANKRD55,mRNA,NW_005054335.1:2693762-2740204,+,-,1,0,-1.0,2.6,2.6,0.15,NA,no,0,1,0
12051,-113,PTPRU,mRNA,NW_005054428.1:378745-420032,+,-,2,1,0.6,0.8,0.8,0.43,0.63,no,0,0,0
2010,-110,CNTLN,mRNA,NW_005054323.1:4715502-4894320,-,-,4,5,2.2,-0.1,0.1,0.88,0.94,no,0,0,0
10353,0,MYRIP,mRNA,NW_005054361.1:2024373-2215013,-,-,0,2,0.0,-3.3,3.3,0.15,NA,no,0,1,0
1524,0,CD180,mRNA,NW_005054526.1:352006-355267,-,-,1,0,-1.0,1.0,1.0,0.52,NA,no,0,0,0
6060,0,LOC102035259,lnc_RNA,NW_005054801.1:20769-22716,+,-,0,0,-3.3,0.0,0.0,0.51,NA,no,0,0,0
6003,-77,LOC102034877,mRNA,NW_005054302.1:11984557-12010190,-,-,1,3,1.0,-1.3,1.3,0.19,0.38,no,0,1,0
15536,-331,VSTM4,mRNA,NW_005054300.1:9753556-9802167,+,-,0,2,0.0,-3.0,3.0,0.03,0.11,no,0,1,0
248,2,ADM,mRNA,NW_005054416.1:697678-700181,+,-,0,0,-3.3,0.0,0.0,0.96,0.98,no,0,0,0
8824,-52,LOC115948841,snoRNA,NW_005054552.1:570442-570504,-,-,2,6,2.0,-1.5,1.5,0.05,0.16,no,0,1,0
6223,2,LOC102036318,transcript,NW_005054403.1:1694340-1696790,-,-,3,0,0.6,3.3,3.3,0.12,NA,no,0,1,0
10764,0,NRG1,mRNA,NW_005054355.1:4237108-4367810,+,-,1,3,1.0,-0.9,0.9,0.43,0.63,no,0,0,0
7413,330,LOC102044084,mRNA,NW_005054430.1:1427916-1432967,+,-,1,2,0.6,-0.8,0.8,0.53,0.71,no,0,0,0
15682,0,WWC2,mRNA,NW_005054297.1:19085979-19146252,-,-,1,0,-1.0,1.4,1.4,0.57,NA,no,0,1,0
10691,0,NOS1,mRNA,NW_005054483.1:165135-219265,+,-,0,2,0.0,-3.2,3.2,0.09,NA,no,0,1,0
8837,-98,LOC115948855,snoRNA,NW_005054300.1:18471296-18471498,+,-,1,1,0.0,0.1,0.1,0.96,NA,no,0,0,0
2890,0,DSP,mRNA,NW_005054376.1:1720849-1750653,+,-,0,0,-3.3,0.0,0.0,0.97,NA,no,0,0,0
4261,0,GRIN2B,mRNA,NW_005054334.1:5848352-6053976,+,-,0,1,-1.0,-1.9,1.9,0.42,NA,no,0,1,0
7434,0,LOC102044202,mRNA,NW_005054494.1:112649-289749,+,-,0,1,-1.0,-2.0,2.0,0.46,NA,no,0,1,0
9455,1,LRIT3,mRNA,NW_005054304.1:13151831-13163529,-,-,1,1,0.0,-0.6,0.6,0.68,NA,no,0,0,0
611,0,AREG,mRNA,NW_005054536.1:137435-145179,+,-,0,1,-1.0,-1.7,1.7,0.47,NA,no,0,1,0
5564,120,LOC102031887,mRNA,NW_005054343.1:3938249-3942561,+,-,2,2,1.0,0.4,0.4,0.73,0.85,no,0,0,0
4508,0,HMCN1,mRNA,NW_005054357.1:4251938-4416380,+,-,1,6,1.8,-3.3,3.3,0.05,0.17,no,0,1,0
15409,0,USP43,mRNA,NW_005054457.1:1076360-1083629,+,-,1,1,0.0,-0.3,0.3,0.81,0.90,no,0,0,0
15377,0,USH1C,mRNA,NW_005054410.1:2262263-2303942,-,-,0,0,-3.3,0.0,0.0,0.63,NA,no,0,0,0
113,2,ACKR2,mRNA,NW_005054474.1:744147-747966,+,-,0,0,-3.3,0.0,0.0,0.90,NA,no,0,0,0
8668,327,LOC115948642,mRNA,NW_005054457.1:194937-209089,+,-,1,2,0.6,0.0,0.0,0.99,1.00,no,0,0,0
8646,0,LOC115948613,lnc_RNA,NW_005054447.1:163385-164823,-,-,0,1,-1.0,-2.7,2.7,0.15,NA,no,0,1,0
3707,0,FNDC5,mRNA,NW_005054436.1:1630364-1636028,+,-,1,1,0.0,-1.0,1.0,0.54,NA,no,0,0,0
13986,0,STX1A,mRNA,NW_005054381.1:48999-98993,-,-,1,0,-1.0,1.1,1.1,0.49,NA,no,0,1,0
1846,0,CHST8,mRNA,NW_005054484.1:545932-708270,-,-,0,0,-3.3,0.0,0.0,1.00,NA,no,0,0,0
12363,0,REG4,mRNA,NW_005054421.1:1008794-1012606,+,-,0,0,-3.3,0.0,0.0,1.00,NA,no,0,0,0
2255,-36,CSRP2,mRNA,NW_005054310.1:3125481-3130498,+,-,1,0,-1.0,2.3,2.3,0.14,0.31,no,0,1,0
10599,0,NID1,mRNA,NW_005054348.1:1713829-1756975,+,-,0,0,-3.3,0.0,0.0,0.66,NA,no,0,0,0
5993,-318,LOC102034802,mRNA,NW_005054427.1:1626753-1630396,-,-,1,1,0.0,-0.1,0.1,0.97,NA,no,0,0,0
7120,128,LOC102042045,mRNA,NW_005054818.1:52286-55034,+,-,2,1,0.6,1.4,1.4,0.23,0.43,no,0,1,0
10075,-324,MPP3,mRNA,NW_005054559.1:203055-222819,+,-,2,1,0.6,1.0,1.0,0.41,0.61,no,0,0,0
1199,0,C1QTNF6,mRNA,NW_005054334.1:2802927-2809219,-,-,1,2,0.6,-1.5,1.5,0.20,0.39,no,0,1,0
7846,3,LOC106632191,mRNA,NW_005054301.1:14655796-14658062,-,-,3,2,1.3,0.8,0.8,0.42,0.62,no,0,0,0
9136,157,LOC115949260,mRNA,NW_005055287.1:316-3523,-,-,1,1,0.0,0.6,0.6,0.67,0.81,no,0,0,0
7063,1,LOC102041577,mRNA,NW_005054391.1:9702-18530,-,-,1,0,-1.0,2.5,2.5,0.30,NA,no,0,1,0
9769,0,MCF2L2,mRNA,NW_005054309.1:4086316-4216960,+,-,0,0,-3.3,0.0,0.0,0.87,NA,no,0,0,0
6102,-268,LOC102035596,mRNA,NW_005054564.1:651650-685822,+,-,0,5,1.3,-3.2,3.2,0.02,0.09,no,0,1,0
13149,-191,SHISA6,mRNA,NW_005054457.1:367028-512860,-,-,1,0,-1.0,1.7,1.7,0.31,NA,no,0,1,0
2949,0,DYRK4,mRNA,NW_005054414.1:1518696-1536009,+,-,1,0,-1.0,1.7,1.7,0.57,NA,no,0,1,0
3803,-175,FZD1,mRNA,NW_005054307.1:7614591-7616061,-,-,1,2,0.6,-1.8,1.8,0.13,0.30,no,0,1,0
7654,167,LOC102045428,mRNA,NW_005054472.1:727148-738015,+,-,9,3,2.6,1.5,1.5,0.04,0.15,no,0,1,0
6856,-1,LOC102040294,mRNA,NW_005054559.1:403102-412985,-,-,1,3,1.0,-1.2,1.2,0.18,0.37,no,0,1,0
6944,0,LOC102040762,mRNA,NW_005054305.1:5429131-5453761,-,-,1,0,-1.0,2.1,2.1,0.29,NA,no,0,1,0
14919,0,TRNAE-CUC-6,tRNA,NW_005055289.1:4604-4675,+,-,0,1,-1.0,-0.7,0.7,0.74,NA,no,0,0,0
13056,-60,SEZ6,mRNA,NW_005054387.1:2761732-2771515,-,-,2,2,1.0,0.5,0.5,0.71,0.84,no,0,0,0
15664,0,WNT7A,mRNA,NW_005054509.1:782904-817490,+,-,0,1,-1.0,-2.4,2.4,0.15,NA,no,0,1,0
372,0,ALDH1A2,mRNA,NW_005054313.1:6865387-6917667,-,-,1,2,0.6,-1.3,1.3,0.23,0.42,no,0,1,0
3926,3,GCM1,mRNA,NW_005054460.1:105951-113028,-,-,1,0,-1.0,2.2,2.2,0.24,NA,no,0,1,0
14560,0,TMEM205,mRNA,NW_005054345.1:2431330-2432679,+,-,0,1,-1.0,-1.8,1.8,0.21,NA,no,0,1,0
8927,0,LOC115948992,mRNA,NW_005054664.1:221137-221824,-,-,0,0,-3.3,0.0,0.0,1.00,NA,no,0,0,0
2129,-211,CPEB1,mRNA,NW_005054398.1:2151474-2192733,-,-,0,3,0.6,-3.2,3.2,0.01,0.07,no,0,1,0
8261,0,LOC115948137,lnc_RNA,NW_005054351.1:4551042-4575663,+,-,0,1,-1.0,-1.4,1.4,0.36,NA,no,0,1,0
14332,0,TFAP2E,mRNA,NW_005054478.1:381050-388579,-,-,0,0,-3.3,0.0,0.0,0.75,NA,no,0,0,0
8584,-144,LOC115948541,mRNA,NW_005054425.1:884767-931017,-,-,1,0,-1.0,1.8,1.8,0.17,0.35,no,0,1,0
7027,0,LOC102041309,mRNA,NW_005054457.1:264903-348015,+,-,0,2,0.0,-3.1,3.1,0.34,NA,no,0,1,0
7121,3,LOC102042046,mRNA,NW_005056895.1:856-1778,-,-,1,0,-1.0,2.2,2.2,0.31,NA,no,0,1,0
5716,0,LOC102032950,mRNA,NW_005054358.1:280988-283474,-,-,0,0,-3.3,0.0,0.0,0.67,NA,no,0,0,0
394,1,ALK,mRNA,NW_005054550.1:64676-92093,-,-,1,2,0.6,-1.3,1.3,0.46,NA,no,0,1,0
14208,85,TBR1,mRNA,NW_005054298.1:15133084-15176124,+,-,1,2,0.6,-1.0,1.0,0.45,0.64,no,0,0,0
12800,0,RYR2,mRNA,NW_005054348.1:991896-1276556,-,-,0,0,-3.3,0.0,0.0,0.64,NA,no,0,0,0
3304,0,EVC2,mRNA,NW_005054470.1:742594-800943,-,-,0,0,-3.3,0.0,0.0,0.77,NA,no,0,0,0
3527,-118,FBXL13,mRNA,NW_005054354.1:3535759-3597744,+,-,2,3,1.3,-0.8,0.8,0.34,0.54,no,0,0,0
3293,0,ETNPPL,mRNA,NW_005054304.1:13670415-13682594,+,-,1,3,1.0,-2.2,2.2,0.15,NA,no,0,1,0
7621,242,LOC102045191,mRNA,NW_005054377.1:2212276-2215389,-,-,1,3,1.0,-2.1,2.1,0.09,0.24,no,0,1,0
3758,320,FRMPD1,mRNA,NW_005054761.1:50588-77260,+,-,1,1,0.0,0.9,0.9,0.42,NA,no,0,0,0
9591,320,LZTS3,mRNA,NW_005054548.1:23320-45683,-,-,6,3,2.2,1.1,1.1,0.31,0.52,no,0,1,0
11149,0,PCDHAC2,mRNA,NW_005054732.1:34355-84886,+,-,1,2,0.6,-1.4,1.4,0.35,0.56,no,0,1,0
5084,0,KCNMA1,mRNA,NW_005054300.1:14514787-14925250,-,-,0,0,-3.3,0.0,0.0,1.00,NA,no,0,0,0
4999,110,JPH2,mRNA,NW_005054337.1:3824777-3857120,-,-,6,5,2.5,0.2,0.2,0.77,0.87,no,0,0,0
9363,318,LOC115949506,lnc_RNA,NW_005054303.1:12342423-12345289,+,-,3,1,1.0,1.1,1.1,0.28,0.48,no,0,1,0
9596,0,MAB21L2,mRNA,NW_005054304.1:1618321-1620078,-,-,0,0,-3.3,0.0,0.0,0.94,NA,no,0,0,0
6676,-140,LOC102039231,mRNA,NW_005054309.1:484668-486579,-,-,6,2,2.0,1.4,1.4,0.15,0.32,no,0,1,0
6790,0,LOC102039893,mRNA,NW_005054489.1:550756-602102,+,-,0,0,-3.3,0.0,0.0,0.89,NA,no,0,0,0
13492,-117,SLCO2B1,mRNA,NW_005054627.1:151288-180857,+,-,2,1,0.6,2.1,2.1,0.16,0.34,no,0,1,0
4239,3,GRB14,mRNA,NW_005054298.1:16291040-16333282,-,-,2,0,0.0,3.2,3.2,0.17,NA,no,0,1,0
7341,-309,LOC102043566,mRNA,NW_005054312.1:533073-565813,+,-,0,1,-1.0,-2.3,2.3,0.16,0.34,no,0,1,0
6544,-79,LOC102038383,mRNA,NW_005054308.1:12460403-12468686,-,-,1,0,-1.0,1.2,1.2,0.35,0.55,no,0,1,0
8993,-191,LOC115949077,snoRNA,NW_005054741.1:103667-103756,-,-,2,3,1.3,-1.0,1.0,0.34,0.54,no,0,1,0
7490,3,LOC102044498,mRNA,NW_005055648.1:5-3133,-,-,1,1,0.0,0.1,0.1,0.95,NA,no,0,0,0
14901,316,TRNAC-GCA-10,tRNA,NW_005054786.1:77220-77291,+,-,2,3,1.3,-0.9,0.9,0.34,0.55,no,0,0,0
6491,0,LOC102038079,mRNA,NW_005054446.1:1096074-1101258,-,-,0,2,0.0,-3.2,3.2,0.10,NA,no,0,1,0
5104,22,KCTD15,mRNA,NW_005054484.1:458536-510512,-,-,5,3,2.0,0.8,0.8,0.35,0.56,no,0,0,0
7338,0,LOC102043534,mRNA,NW_005054398.1:1192208-1193890,-,-,0,1,-1.0,-1.5,1.5,0.41,NA,no,0,1,0
8111,0,LOC115947933,lnc_RNA,NW_005054331.1:4807097-4814334,+,-,0,2,0.0,-3.2,3.2,0.32,NA,no,0,1,0
643,0,ARHGAP28,mRNA,NW_005054443.1:830492-906580,+,-,0,3,0.6,-2.5,2.5,0.07,NA,no,0,1,0
7039,0,LOC102041390,mRNA,NW_005054320.1:8296886-8300999,-,-,0,1,-1.0,-3.1,3.1,0.02,NA,no,0,1,0
1183,2,BVES,mRNA,NW_005054417.1:842394-891978,+,-,0,0,-3.3,0.0,0.0,1.00,NA,no,0,0,0
14302,3,TENT5D,mRNA,NW_005054349.1:4914909-4916099,-,-,1,0,-1.0,2.6,2.6,0.22,NA,no,0,1,0
9244,314,LOC115949379,lnc_RNA,NW_005057126.1:289-2607,+,-,2,1,0.6,1.0,1.0,0.41,0.61,no,0,1,0
8578,-304,LOC115948533,lnc_RNA,NW_005054423.1:159501-167538,-,-,1,5,1.6,-3.1,3.1,0.01,0.05,no,0,1,0
3342,0,EYA4,mRNA,NW_005054392.1:2162522-2306642,-,-,0,0,-3.3,0.0,0.0,0.83,NA,no,0,0,0
14954,0,TRNAI-AAU-4,tRNA,NW_005054320.1:1623356-1623429,-,-,1,2,0.6,-1.7,1.7,0.17,0.35,no,0,1,0
2047,-248,COL23A1,mRNA,NW_005054308.1:4742697-4913234,-,-,1,1,0.0,-1.3,1.3,0.48,NA,no,0,1,0
965,-67,BAG2,mRNA,NW_005054328.1:6796288-6798337,-,-,2,6,2.0,-1.4,1.4,0.14,0.31,no,0,1,0
4017,3,GJC2,mRNA,NW_005054474.1:1008448-1041818,-,-,2,1,0.6,0.3,0.3,0.86,NA,no,0,0,0
11506,0,PLB1,mRNA,NW_005054299.1:9731268-9808794,-,-,0,2,0.0,-2.6,2.6,0.10,NA,no,0,1,0
7044,0,LOC102041423,mRNA,NW_005054886.1:3123-4915,+,-,0,0,-3.3,0.0,0.0,0.91,NA,no,0,0,0
8384,0,LOC115948297,lnc_RNA,NW_005054371.1:1551017-1593697,-,-,0,1,-1.0,-2.1,2.1,0.35,NA,no,0,1,0
1833,127,CHRNB4,mRNA,NW_005054313.1:8866141-8878883,-,-,8,2,2.3,2.1,2.1,0.05,0.17,no,0,1,0
8922,0,LOC115948974,mRNA,NW_005054661.1:197958-200131,-,-,0,0,-3.3,0.0,0.0,1.00,NA,no,0,0,0
4584,0,HPGD,mRNA,NW_005054297.1:22322777-22348400,+,-,1,2,0.6,-1.2,1.2,0.43,NA,no,0,1,0
8067,1,LOC115947881,snoRNA,NW_005054328.1:5647638-5647707,-,-,1,0,-1.0,1.9,1.9,0.26,NA,no,0,1,0
14294,3,TENM3,mRNA,NW_005054297.1:19273479-19644208,-,-,3,1,1.0,2.5,2.5,0.05,0.17,no,0,1,0
1838,-313,CHST11,mRNA,NW_005054598.1:104197-199379,-,-,5,4,2.2,0.3,0.3,0.83,0.91,no,0,0,0
4299,0,GSG1L,mRNA,NW_005054383.1:3175067-3232760,-,-,0,0,-3.3,0.0,0.0,0.89,NA,no,0,0,0
509,1,ANKS1B,mRNA,NW_005054331.1:5232045-5641330,-,-,0,0,-3.3,0.0,0.0,0.88,NA,no,0,0,0
15020,0,TRNAS-AGA,tRNA,NW_005054320.1:1622375-1622456,+,-,0,0,-3.3,0.0,0.0,0.77,NA,no,0,0,0
14974,0,TRNAL-AAG-4,tRNA,NW_005055094.1:8267-8348,-,-,0,0,-3.3,0.0,0.0,0.73,NA,no,0,0,0
6968,0,LOC102040918,mRNA,NW_005054633.1:3524-35252,-,-,3,1,1.0,2.0,2.0,0.12,0.28,no,0,1,0
14065,3,SYNDIG1,mRNA,NW_005054405.1:95945-136938,-,-,4,0,1.0,2.8,2.8,0.04,0.13,no,0,1,0
14096,3,SYT6,mRNA,NW_005054472.1:767712-803561,-,-,1,0,-1.0,2.2,2.2,0.23,NA,no,0,1,0
5026,0,KAZN,mRNA,NW_005054446.1:680787-694528,-,-,1,0,-1.0,0.8,0.8,0.78,NA,no,0,0,0
8086,0,LOC115947905,snoRNA,NW_005054329.1:4477026-4477106,-,-,1,1,0.0,-0.1,0.1,0.94,NA,no,0,0,0
10823,0,NTRK3,mRNA,NW_005054313.1:413494-615607,-,-,1,1,0.0,-0.2,0.2,0.94,NA,no,0,0,0
9173,311,LOC115949303,mRNA,NW_005055550.1:4986-8641,+,-,2,1,0.6,1.3,1.3,0.31,0.52,no,0,1,0
780,2,ASIC5,mRNA,NW_005054297.1:28376843-28393217,+,-,0,1,-1.0,-2.4,2.4,0.26,NA,no,0,1,0
6419,310,LOC102037619,mRNA,NW_005054411.1:606833-609878,+,-,2,2,1.0,-0.2,0.2,0.84,0.92,no,0,0,0
11485,-310,PKP2,mRNA,NW_005054326.1:6591387-6629217,-,-,2,6,2.0,-1.3,1.3,0.17,0.35,no,0,1,0
602,-152,AQP8,mRNA,NW_005054399.1:2024364-2033200,+,-,1,0,-1.0,2.3,2.3,0.18,NA,no,0,1,0
12440,1,RGS8,mRNA,NW_005054696.1:146052-168646,+,-,3,0,0.6,3.1,3.1,0.06,0.18,no,0,1,0
14223,0,TBXT,mRNA,NW_005054299.1:20996951-21003709,-,-,0,1,-1.0,-1.5,1.5,0.62,NA,no,0,1,0
3384,-74,FAM110C,mRNA,NW_005054544.1:334986-340076,+,-,1,0,-1.0,0.9,0.9,0.52,0.70,no,0,0,0
12454,0,RHNO1,mRNA,NW_005054444.1:1515885-1520356,+,-,0,0,-3.3,0.0,0.0,0.89,NA,no,0,0,0
5761,-127,LOC102033246,mRNA,NW_005054298.1:18742403-18781635,-,-,1,1,0.0,-0.7,0.7,0.60,NA,no,0,0,0
3279,2,ESRP2,mRNA,NW_005054343.1:1584374-1626843,-,-,1,0,-1.0,1.3,1.3,0.46,NA,no,0,1,0
2220,0,CRYBG2,mRNA,NW_005054436.1:629643-634718,+,-,0,0,-3.3,0.0,0.0,0.84,NA,no,0,0,0
2470,0,CYYR1,mRNA,NW_005054397.1:676380-705877,-,-,0,0,-3.3,0.0,0.0,0.78,NA,no,0,0,0
11588,0,PLXDC1,mRNA,NW_005054786.1:330-13718,+,-,0,0,-3.3,0.0,0.0,0.91,NA,no,0,0,0
3481,0,FAM83G,mRNA,NW_005054399.1:681356-698700,-,-,0,4,1.0,-3.1,3.1,0.04,0.15,no,0,1,0
6136,1,LOC102035878,mRNA,NW_005054416.1:2133045-2146973,+,-,1,3,1.0,-2.0,2.0,0.15,0.33,no,0,1,0
5077,-308,KCNK10,mRNA,NW_005054301.1:903901-960869,+,-,0,0,-3.3,0.0,0.0,0.80,NA,no,0,0,0
8898,0,LOC115948935,lnc_RNA,NW_005054636.1:57400-79706,+,-,0,0,-3.3,0.0,0.0,0.89,NA,no,0,0,0
15312,2,UCN3,mRNA,NW_005054430.1:1170736-1171202,+,-,0,0,-3.3,0.0,0.0,1.00,NA,no,0,0,0
3383,-29,FAM110B,mRNA,NW_005054305.1:11362176-11446136,+,-,6,6,2.6,0.1,0.1,0.91,0.95,no,0,0,0
5865,0,LOC102033978,mRNA,NW_005054695.1:170961-179949,-,-,0,0,-3.3,0.0,0.0,1.00,NA,no,0,0,0
7004,-49,LOC102041144,lnc_RNA,NW_005054554.1:429623-448566,-,-,6,12,3.2,-1.1,1.1,0.10,0.25,no,1,1,0
2041,0,COL17A1,mRNA,NW_005054300.1:3916611-3954631,+,-,1,1,0.0,0.1,0.1,0.96,0.98,no,0,0,0
11345,0,PHEX,mRNA,NW_005054375.1:778857-880668,+,-,1,1,0.0,0.2,0.2,0.92,NA,no,0,0,0
12991,0,SEMA5A,mRNA,NW_005054461.1:173765-487061,+,-,0,0,-3.3,0.0,0.0,0.72,NA,no,0,0,0
14906,3,TRNAC-GCA-6,tRNA,NW_005054648.1:3648-3719,+,-,0,1,-1.0,-2.1,2.1,0.53,NA,no,0,1,0
3445,3,FAM20C,mRNA,NW_005054319.1:3166962-3224418,-,-,1,0,-1.0,1.2,1.2,0.43,NA,no,0,1,0
3843,0,GABRR1,mRNA,NW_005054328.1:6731908-6743920,-,-,0,1,-1.0,-2.0,2.0,0.41,NA,no,0,1,0
6338,0,LOC102037030,mRNA,NW_005054304.1:728076-728918,-,-,0,3,0.6,-3.1,3.1,0.03,NA,no,0,1,0
1090,0,BMP7,mRNA,NW_005054356.1:2177101-2199909,+,-,0,2,0.0,-2.0,2.0,0.23,NA,no,0,1,0
13858,0,SSPN,mRNA,NW_005054414.1:2065410-2081677,+,-,0,2,0.0,-3.1,3.1,0.09,NA,no,0,1,0
2959,-80,E2F7,mRNA,NW_005054310.1:3054452-3070973,+,-,3,2,1.3,0.7,0.7,0.42,0.61,no,0,0,0
11584,-306,PLS1,mRNA,NW_005054371.1:2932147-2954777,+,-,0,2,0.0,-2.7,2.7,0.04,0.15,no,0,1,0
9331,0,LOC115949470,mRNA,NW_005078165.1:5-232,+,-,0,0,-3.3,0.0,0.0,0.83,NA,no,0,0,0
11281,183,PEPD,mRNA,NW_005054484.1:805200-953694,+,-,68,130,6.6,-0.9,0.9,0.17,0.35,no,2,0,0
8619,32,LOC115948582,lnc_RNA,NW_005054436.1:1722417-1723357,+,-,3,1,1.0,1.5,1.5,0.14,0.31,no,0,1,0
12441,-141,RGS9,mRNA,NW_005054498.1:816513-852849,+,-,7,5,2.6,0.5,0.5,0.51,0.69,no,0,0,0
13749,0,SPEG,mRNA,NW_005054298.1:14254560-14292094,+,-,1,0,-1.0,0.8,0.8,0.71,NA,no,0,0,0
15547,-26,VWA3B,mRNA,NW_005054315.1:9119824-9178504,+,-,2,4,1.6,-0.8,0.8,0.36,0.56,no,0,0,0
5728,3,LOC102033023,mRNA,NW_005054561.1:389721-393289,+,-,1,0,-1.0,2.4,2.4,0.27,NA,no,0,1,0
13895,0,STAB2,mRNA,NW_005054326.1:4041348-4121400,-,-,0,0,-3.3,0.0,0.0,0.88,NA,no,0,0,0
9410,-184,LOC115949570,lnc_RNA,NW_005054307.1:7225408-7230194,-,-,2,3,1.3,-0.7,0.7,0.54,0.71,no,0,0,0
1758,0,CFTR,mRNA,NW_005054324.1:1661081-1748151,+,-,0,0,-3.3,0.0,0.0,1.00,NA,no,0,0,0
14748,0,TOX3,mRNA,NW_005054415.1:2096548-2121924,-,-,0,0,-3.3,0.0,0.0,1.00,NA,no,0,0,0
14960,0,TRNAK-CUU-2,tRNA,NW_005054472.1:540052-540123,+,-,0,0,-3.3,0.0,0.0,1.00,NA,no,0,0,0
9233,-129,LOC115949367,lnc_RNA,NW_005056659.1:267-1207,-,-,2,1,0.6,1.8,1.8,0.13,0.30,no,0,1,0
4011,-75,GJA8,mRNA,NW_005054338.1:3299007-3308832,+,-,0,1,-1.0,-1.6,1.6,0.43,NA,no,0,1,0
8467,0,LOC115948397,lnc_RNA,NW_005054388.1:1701342-1706178,+,-,0,0,-3.3,0.0,0.0,0.78,NA,no,0,0,0
4262,2,GRIN2C,mRNA,NW_005054370.1:3024861-3037344,+,-,2,0,0.0,3.0,3.0,0.02,NA,no,0,1,0
5755,0,LOC102033209,mRNA,NW_005054342.1:2645254-2660104,+,-,0,1,-1.0,-1.2,1.2,0.40,NA,no,0,1,0
14004,0,SUCNR1,mRNA,NW_005054309.1:11658291-11660765,-,-,0,1,-1.0,-1.8,1.8,0.55,NA,no,0,1,0
14651,-85,TMIGD1,mRNA,NW_005054368.1:3738365-3742574,+,-,1,1,0.0,-0.2,0.2,0.93,NA,no,0,0,0
14681,0,TNFAIP8L3,mRNA,NW_005054313.1:4806887-4809893,+,-,1,1,0.0,0.1,0.1,0.96,NA,no,0,0,0
8195,0,LOC115948033,mRNA,NW_005054298.1:25297967-25301206,-,-,1,0,-1.0,1.0,1.0,0.65,NA,no,0,0,0
2219,0,CRYBG1,mRNA,NW_005054417.1:148200-246357,-,-,0,0,-3.3,0.0,0.0,0.41,NA,no,0,0,0
8794,-302,LOC115948802,lnc_RNA,NW_005054530.1:743072-783355,+,-,1,1,0.0,-0.4,0.4,0.77,0.87,no,0,0,0
